event_id blob_id cy cx iy ix y_strip x_strip area real_area
7885 3 63.000000 47.500000 63 48 1924 2102 4 4
7885 4 78.000000 24.000000 78 24 1957 2059 1 1
7885 5 82.714286 23.000000 83 23 1962 2058 7 7
7885 6 83.181818 48.545455 83 49 1962 2103 11 11
7885 7 90.000000 48.333333 90 48 1974 2102 12 12
7885 8 90.000000 24.000000 90 24 1974 2059 1 1
7886 0 22.500000 37.000000 22 37 3015 3420 6 6
7886 1 39.000000 37.000000 39 37 3041 3420 1 1
7886 2 48.000000 49.000000 48 49 3050 3435 1 1
7886 3 63.000000 37.000000 63 37 3080 3420 1 1
7887 0 56.200000 25.900000 56 26 1585 2153 10 10
7888 0 61.909091 27.772727 62 28 1537 1397 66 66
7889 0 48.000000 25.000000 48 25 1175 1374 1 1
7890 0 23.000000 13.000000 23 13 2005 2303 9 9
7890 1 54.875000 13.000000 55 13 2051 2303 8 8
7891 0 26.500000 40.000000 26 40 2929 3395 12 12
7892 0 37.500000 24.500000 38 24 2835 3319 4 4
7893 0 101.500000 29.000000 102 29 1529 1295 2 2
7894 0 29.333333 10.333333 29 10 2601 3119 3 3
7894 1 30.000000 34.000000 30 34 2602 3184 1 1
7894 2 57.000000 10.500000 57 10 2653 3119 2 2
7894 3 67.000000 11.000000 67 11 2663 3120 1 1
7894 4 71.500000 10.500000 72 10 2668 3119 4 4
7894 5 72.000000 33.250000 72 33 2668 3182 4 4
7895 0 60.500000 51.500000 60 52 2884 3264 8 8
7896 0 9.000000 9.000000 9 9 1603 1675 9 9
7896 1 9.000000 47.500000 9 48 1603 1740 2 2
7896 2 39.000000 31.000000 39 31 1632 1703 1 1
7896 3 61.666667 48.000000 62 48 1656 1740 9 9
7896 4 61.000000 31.000000 61 31 1655 1703 1 1
7896 5 71.000000 31.000000 71 31 1666 1703 3 3
7897 0 114.500000 30.500000 114 30 1308 1006 4 4
7898 0 24.000000 32.800000 24 33 1496 1788 10 10
7899 0 115.500000 47.500000 116 48 630 510 4 4
7900 0 59.000000 23.000000 59 23 2097 2849 1 1
7900 1 65.148148 23.666667 65 24 2103 2850 27 27
7900 2 79.000000 23.000000 79 23 2125 2849 1 1
7901 0 85.181818 40.000000 85 40 935 530 33 33
7902 0 37.000000 16.000000 37 16 1961 1992 9 9
7903 0 22.000000 37.500000 22 38 632 785 42 42
7904 0 27.000000 45.000000 27 45 2395 2852 1 1
7904 1 27.500000 60.000000 28 60 2396 2869 6 6
7904 2 86.363636 44.909091 86 45 2472 2852 11 11
7904 3 86.000000 60.000000 86 60 2472 2869 1 1
7905 0 28.000000 52.000000 28 52 2833 3345 1 1
7905 1 53.000000 52.000000 53 52 2873 3345 1 1
7906 0 50.482759 1.931034 50 2 842 595 29 29
7907 0 39.000000 1.000000 39 1 1118 1488 9 9
7908 0 53.714286 28.000000 54 28 1898 2648 7 7
7908 1 57.500000 27.500000 58 28 1902 2648 4 4
7908 2 66.000000 28.000000 66 28 1921 2648 1 1
7908 3 76.000000 28.000000 76 28 1932 2648 1 1
7908 4 81.000000 28.000000 81 28 1938 2648 3 3
7909 0 6.000000 14.000000 6 14 1636 1930 1 1
7909 1 81.500000 13.500000 82 14 1737 1930 16 16
7910 0 74.500000 57.000000 74 57 670 508 12 12
7911 0 47.875000 41.875000 48 42 2518 2797 16 16
7911 1 72.666667 42.333333 73 42 2581 2797 3 3
7912 0 67.500000 9.000000 68 9 1863 2361 12 12
7913 0 45.000000 55.000000 45 55 940 1092 1 1
7913 1 67.212766 58.404255 67 58 995 1095 47 47
7913 2 67.000000 81.000000 67 81 995 1118 1 1
7913 3 67.000000 87.000000 67 87 995 1124 1 1
7914 0 72.714286 20.571429 73 21 1680 1775 14 14
7914 1 72.875000 40.875000 73 41 1680 1795 8 8
7915 0 0.000000 5.000000 0 5 3025 3521 1 1
7916 0 40.000000 61.500000 40 62 2890 3207 30 30
7916 1 47.875000 61.500000 48 62 2898 3207 8 8
7916 2 47.000000 27.000000 47 27 2897 3109 1 1
7916 3 56.500000 8.500000 56 8 2907 3041 4 4
7916 4 57.000000 61.000000 57 61 2908 3206 1 1
7917 0 27.500000 15.000000 28 15 2154 2900 6 6
7918 0 40.500000 11.500000 40 12 1611 1943 36 36
7919 0 14.500000 32.000000 14 32 1751 2028 2 2
7919 1 27.000000 15.000000 27 15 1787 1994 1 1
7919 2 34.000000 32.000000 34 32 1799 2028 1 1
7919 3 43.000000 32.000000 43 32 1813 2028 1 1
7920 0 53.074074 18.777778 53 19 2119 2179 27 27
7921 0 43.000000 25.000000 43 25 2857 3523 9 9
7921 1 43.000000 39.000000 43 39 2857 3538 1 1
7922 0 7.875000 70.875000 8 71 1988 2407 8 8
7923 0 51.090909 41.636364 51 42 788 861 11 11
7923 1 51.000000 48.500000 51 48 788 867 2 2
7924 0 10.500000 0.500000 10 0 417 486 4 4
7924 1 10.000000 22.000000 10 22 417 544 1 1
7925 0 38.500000 46.500000 38 46 984 890 4 4
7926 0 62.500000 33.500000 62 34 1545 1588 16 16
7926 1 64.500000 12.000000 64 12 1547 1541 2 2
7927 0 40.750000 14.000000 41 14 2547 2931 4 4
7928 0 46.230769 16.384615 46 16 1958 2732 39 39
7928 1 58.500000 23.000000 58 23 1984 2738 2 2
7930 0 88.500000 38.000000 88 38 1267 1764 6 6
7931 0 76.000000 37.500000 76 38 1528 1579 56 56
7932 0 66.500000 14.500000 66 14 1827 1815 4 4
7933 0 42.500000 29.000000 42 29 2984 3516 20 20
7934 0 67.000000 35.000000 67 35 2328 2448 1 1
7934 1 73.500000 35.000000 74 35 2335 2448 2 2
7934 2 105.000000 35.000000 105 35 2398 2448 1 1
7935 0 1.500000 20.500000 2 20 2076 2273 2 2
7935 1 1.000000 31.000000 1 31 2075 2288 1 1
7935 2 37.500000 21.000000 38 21 2122 2274 12 12
7935 3 37.000000 31.000000 37 31 2121 2288 1 1
7936 0 59.500000 43.500000 60 44 1304 1010 4 4
7936 1 72.500000 43.500000 72 44 1319 1010 2 2
7936 2 119.500000 43.500000 120 44 1394 1010 4 4
7937 0 54.000000 75.000000 54 75 1374 1132 33 33
7938 0 46.500000 21.000000 46 21 1460 1286 6 6
7939 0 43.000000 39.500000 43 40 1644 1715 2 2
7940 0 66.500000 27.000000 66 27 1806 1765 20 20
7940 1 66.000000 54.000000 66 54 1806 1807 1 1
7941 0 29.500000 5.500000 30 6 1293 1317 16 16
7942 0 29.426230 31.622951 29 32 1226 1024 61 61
7943 0 13.800000 50.000000 14 50 1067 893 10 10
7943 1 14.000000 14.500000 14 14 1067 832 2 2
7943 2 36.500000 20.000000 36 20 1131 838 6 6
7943 3 40.400000 20.200000 40 20 1135 838 5 5
7944 0 22.500000 44.500000 22 44 2220 2396 4 4
7945 0 53.500000 43.000000 54 43 387 520 6 6
7945 1 53.500000 99.000000 54 99 387 620 6 6
7946 0 10.000000 36.000000 10 36 908 813 1 1
7946 1 13.000000 34.000000 13 34 911 811 1 1
7946 2 45.000000 0.500000 45 0 993 714 2 2
7946 3 45.000000 18.000000 45 18 993 791 3 3
7946 4 94.600000 17.600000 95 18 1074 791 15 15
7947 0 42.928571 32.857143 43 33 1794 1811 14 14
7948 0 5.000000 37.000000 5 37 2125 2570 1 1
7948 1 35.000000 36.500000 35 36 2174 2569 12 12
7949 0 31.000000 9.000000 31 9 2923 3551 3 3
7950 0 31.000000 5.000000 31 5 1538 2014 1 1
7950 1 48.500000 14.000000 48 14 1578 2046 2 2
7951 0 53.272727 61.727273 53 62 2157 2503 11 11
7951 1 53.000000 29.000000 53 29 2157 2471 1 1
7951 2 53.000000 45.000000 53 45 2157 2486 1 1
7951 3 55.000000 43.000000 55 43 2159 2484 1 1
7952 0 8.500000 38.500000 8 38 311 538 16 16
7953 0 54.000000 7.500000 54 8 2404 2825 20 20
7955 0 66.500000 39.500000 66 40 1147 1384 4 4
7956 0 57.500000 19.500000 58 20 2291 2524 64 64
7957 0 46.000000 56.500000 46 56 2434 3184 2 2
7958 0 40.095238 9.380952 40 9 3078 3484 21 21
7959 0 47.500000 39.285714 48 39 1035 1388 14 14
7960 0 65.692308 19.923077 66 20 1988 2194 13 13
7961 0 22.436364 23.945455 22 24 2130 2105 55 55
7962 0 114.500000 40.000000 114 40 1991 2040 20 20
7963 0 1.000000 79.000000 1 79 1309 1144 1 1
7963 1 32.000000 2.000000 32 2 1341 1067 1 1
7963 2 44.000000 2.000000 44 2 1362 1067 1 1
7963 3 71.000000 47.000000 71 47 1422 1112 1 1
7964 0 59.920455 42.602273 60 43 2191 2508 88 88
7965 0 43.222222 57.962963 43 58 1284 1063 27 27
7966 0 23.000000 56.000000 23 56 2786 3144 15 15
7967 0 99.769231 9.384615 100 9 2330 2441 39 39
7968 0 62.500000 46.000000 62 46 1700 1951 2 2
7968 1 70.000000 46.000000 70 46 1708 1951 1 1
7969 0 57.000000 33.000000 57 33 2849 3606 1 1
7969 1 88.500000 33.000000 88 33 2905 3606 10 10
7970 0 25.000000 17.500000 25 18 2067 2341 2 2
7970 1 53.000000 17.000000 53 17 2108 2340 1 1
7970 2 58.811321 40.245283 59 40 2114 2390 53 53
7970 3 85.333333 17.333333 85 17 2152 2340 3 3
7971 0 15.000000 43.000000 15 43 2277 2737 1 1
7971 1 68.625000 36.875000 69 37 2368 2731 8 8
7971 2 70.000000 48.000000 70 48 2369 2742 1 1
7971 3 83.333333 36.333333 83 36 2398 2730 3 3
7971 4 89.000000 43.000000 89 43 2404 2737 1 1
7971 5 117.500000 36.500000 118 36 2436 2730 14 14
7971 6 117.000000 41.000000 117 41 2435 2735 1 1
7971 7 117.000000 75.000000 117 75 2435 2769 1 1
7972 0 96.000000 28.000000 96 28 2216 2307 1 1
7972 1 116.000000 72.000000 116 72 2237 2360 1 1
7974 0 5.500000 44.000000 6 44 2818 3429 2 2
7974 1 56.500000 16.500000 56 16 2921 3388 24 24
7974 2 60.000000 26.000000 60 26 2925 3402 1 1
7974 3 60.000000 44.000000 60 44 2925 3429 1 1
7975 0 29.000000 45.000000 29 45 2649 3214 1 1
7976 0 14.500000 29.500000 14 30 1314 1927 2 2
7976 1 19.000000 29.500000 19 30 1319 1927 2 2
7976 2 38.000000 30.000000 38 30 1346 1927 1 1
7977 0 5.000000 0.000000 5 0 2041 2609 1 1
7977 1 36.500000 53.500000 36 54 2078 2697 2 2
7977 2 37.000000 45.000000 37 45 2079 2678 1 1
7977 3 43.500000 1.000000 44 1 2088 2610 6 6
7977 4 44.000000 30.000000 44 30 2088 2653 1 1
7977 5 48.000000 54.000000 48 54 2093 2697 1 1
7977 6 63.000000 53.000000 63 53 2120 2696 1 1
7977 7 79.000000 53.666667 79 54 2158 2697 3 3
7977 8 80.000000 46.000000 80 46 2159 2679 1 1
7977 9 97.000000 53.000000 97 53 2189 2696 1 1
7977 10 109.400000 52.200000 109 52 2202 2695 5 5
7977 11 110.000000 55.000000 110 55 2203 2698 1 1
7977 12 113.000000 53.000000 113 53 2206 2696 1 1
7978 0 7.000000 29.000000 7 29 1700 1888 3 3
7979 0 72.000000 11.000000 72 11 2911 3417 15 15
7980 0 60.000000 26.000000 60 26 1479 2044 1 1
7980 1 72.000000 27.000000 72 27 1491 2045 63 63
7980 2 86.500000 40.500000 86 40 1509 2088 4 4
7981 0 84.000000 124.000000 84 124 1392 1213 5 5
7981 1 85.500000 120.000000 86 120 1394 1209 2 2
7981 2 128.500000 123.500000 128 124 1498 1213 60 60
7982 0 94.500000 58.500000 94 58 1438 1597 22 22
7982 1 127.000000 59.000000 127 59 1477 1598 1 1
7982 2 142.400000 59.200000 142 59 1494 1598 5 5
7983 0 86.000000 2.500000 86 2 2749 3259 6 6
7983 1 86.000000 27.500000 86 28 2749 3288 12 12
7984 0 9.500000 30.000000 10 30 699 808 2 2
7984 1 9.333333 42.333333 9 42 698 833 3 3
7984 2 10.000000 34.000000 10 34 699 812 1 1
7984 3 37.000000 18.500000 37 18 769 796 2 2
7984 4 37.363636 32.090909 37 32 769 810 11 11
7984 5 37.000000 42.000000 37 42 769 833 3 3
7984 6 42.000000 29.500000 42 30 859 808 2 2
7984 7 42.000000 41.500000 42 42 859 833 2 2
7984 8 43.000000 65.000000 43 65 860 918 1 1
7985 0 41.000000 57.000000 41 57 1796 2343 1 1
7985 1 97.200000 52.600000 97 53 1886 2333 5 5
7985 2 98.000000 44.000000 98 44 1887 2321 1 1
7985 3 102.333333 57.333333 102 57 1899 2343 3 3
7986 0 49.812500 32.937500 50 33 1625 2177 16 16
7986 1 57.000000 33.000000 57 33 1632 2177 1 1
7986 2 71.666667 32.666667 72 33 1659 2177 6 6
7987 0 33.500000 6.000000 34 6 1114 1560 6 6
7987 1 54.000000 6.000000 54 6 1147 1560 1 1
7988 0 29.285714 29.428571 29 29 1362 1188 7 7
7989 0 113.500000 38.000000 114 38 2062 2402 2 2
7990 0 55.500000 40.000000 56 40 1829 1862 14 14
7991 0 65.923077 46.307692 66 46 1512 1291 13 13
7992 0 61.000000 15.000000 61 15 1754 1637 1 1
7992 1 61.000000 45.000000 61 45 1754 1683 1 1
7992 2 69.000000 23.000000 69 23 1763 1650 1 1
7992 3 73.500000 23.000000 74 23 1767 1650 2 2
7992 4 80.500000 4.500000 80 4 1794 1589 2 2
7992 5 80.500000 44.500000 80 44 1794 1682 2 2
7992 6 81.000000 15.000000 81 15 1795 1637 1 1
7993 0 46.500000 30.000000 46 30 2666 3079 12 12
7994 0 26.500000 40.500000 26 40 1410 1469 36 36
7994 1 44.000000 51.500000 44 52 1428 1496 2 2
7994 2 48.000000 51.500000 48 52 1442 1496 2 2
7995 0 58.500000 44.000000 58 44 2502 3147 20 20
7996 0 7.000000 51.000000 7 51 1394 1553 1 1
7996 1 16.000000 26.500000 16 26 1425 1527 2 2
7996 2 25.000000 51.000000 25 51 1468 1553 1 1
7996 3 27.000000 51.000000 27 51 1470 1553 1 1
7996 4 58.125000 50.875000 58 51 1505 1553 8 8
7996 5 59.000000 27.000000 59 27 1506 1528 1 1
7997 0 58.750000 13.775000 59 14 1665 1957 40 40
7997 1 79.000000 13.000000 79 13 1700 1956 1 1
7998 0 4.000000 36.000000 4 36 2059 3010 1 1
7998 1 46.600000 19.200000 47 19 2116 2993 5 5
7998 2 91.500000 3.500000 92 4 2209 2973 2 2
7998 3 94.076923 19.000000 94 19 2211 2993 13 13
7998 4 91.000000 31.000000 91 31 2208 3005 1 1
7998 5 91.000000 35.000000 91 35 2208 3009 1 1
7998 6 92.000000 8.000000 92 8 2209 2978 1 1
7998 7 95.000000 31.000000 95 31 2212 3005 1 1
7998 8 99.000000 19.000000 99 19 2216 2993 1 1
7998 9 137.000000 3.000000 137 3 2266 2972 1 1
7998 10 137.000000 7.000000 137 7 2266 2977 1 1
7998 11 137.000000 19.000000 137 19 2266 2993 1 1
7999 0 2.300000 0.700000 2 1 1519 1511 10 10
7999 1 93.500000 1.000000 94 1 1676 1511 2 2
8000 0 50.500000 19.000000 50 19 1466 1477 2 2
8001 0 63.000000 25.000000 63 25 2003 1905 1 1
8001 1 63.500000 57.500000 64 58 2004 1941 4 4
8001 2 71.000000 57.500000 71 58 2037 1941 2 2
8001 3 102.000000 30.000000 102 30 2070 1910 1 1
8002 0 17.105263 46.342105 17 46 1942 1987 38 38
8002 1 24.000000 20.000000 24 20 1953 1914 1 1
8002 2 40.200000 45.600000 40 46 1969 1987 5 5
8002 3 40.000000 20.000000 40 20 1969 1914 1 1
8003 0 46.000000 24.000000 46 24 1516 1471 9 9
8004 0 24.000000 37.500000 24 38 981 548 2 2
8005 0 13.000000 34.000000 13 34 743 761 1 1
8005 1 28.000000 34.000000 28 34 772 761 9 9
8006 0 64.400000 37.800000 64 38 1741 2078 20 20
8006 1 78.666667 37.000000 79 37 1761 2077 3 3
8006 2 87.000000 37.000000 87 37 1793 2077 1 1
8007 0 33.120482 31.072289 33 31 2265 2356 83 83
8008 0 65.684211 35.921053 66 36 2345 3149 38 38
8009 0 45.000000 61.000000 45 61 2080 2168 1 1
8009 1 57.541667 18.333333 58 18 2099 2119 24 24
8009 2 58.000000 46.675676 58 47 2099 2154 37 37
8009 3 134.000000 18.000000 134 18 2227 2119 1 1
8011 0 43.500000 36.500000 44 36 1468 1590 2 2
8011 1 58.612903 26.935484 59 27 1500 1581 31 31
8011 2 58.000000 36.000000 58 36 1499 1590 1 1
8012 0 70.285714 48.428571 70 48 1105 1353 7 7
8013 0 18.000000 34.000000 18 34 2327 3030 1 1
8013 1 19.000000 25.000000 19 25 2328 3017 1 1
8013 2 41.000000 25.000000 41 25 2370 3017 1 1
8013 3 41.928571 33.142857 42 33 2371 3029 14 14
8014 0 41.000000 29.000000 41 29 1872 1868 9 9
8014 1 41.000000 37.000000 41 37 1872 1914 1 1
8014 2 63.500000 37.500000 64 38 1929 1915 2 2
8015 0 28.455696 52.556962 28 53 2101 2739 79 79
8016 0 16.000000 30.000000 16 30 961 1328 1 1
8016 1 38.500000 30.000000 38 30 1023 1328 28 28
8016 2 39.000000 15.000000 39 15 1024 1290 1 1
8017 0 28.000000 55.000000 28 55 2491 3046 1 1
8018 0 77.500000 121.500000 78 122 3113 3823 8 8
8018 1 109.000000 121.000000 109 121 3219 3822 1 1
8019 0 59.000000 23.500000 59 24 2744 3044 12 12
8020 0 26.500000 14.000000 26 14 1914 2156 12 12
8021 0 49.500000 26.000000 50 26 2105 2371 2 2
8021 1 49.500000 34.000000 50 34 2105 2378 6 6
8021 2 73.000000 26.000000 73 26 2168 2371 1 1
8021 3 73.000000 33.000000 73 33 2168 2377 1 1
8021 4 86.400000 33.600000 86 34 2181 2378 15 15
8022 0 39.666667 18.666667 40 19 2501 2922 3 3
8022 1 84.500000 19.000000 84 19 2547 2922 12 12
8023 0 3.049180 37.131148 3 37 3029 3535 61 61
8024 0 37.923077 25.692308 38 26 1978 2735 13 13
8025 0 11.000000 0.500000 11 0 531 544 6 6
8025 1 17.000000 0.500000 17 0 547 544 6 6
8026 0 81.500000 20.000000 82 20 2025 2349 56 56
8027 0 51.000000 69.000000 51 69 1607 1601 9 9
8028 0 61.000000 17.500000 61 18 2065 2788 20 20
8029 0 87.000000 39.363636 87 39 2289 3080 11 11
8029 1 113.000000 39.000000 113 39 2327 3080 1 1
8030 0 39.000000 45.750000 39 46 2032 2332 4 4
8030 1 53.000000 46.500000 53 46 2046 2332 4 4
8031 0 49.000000 27.000000 49 27 2413 2846 1 1
8031 1 49.000000 39.000000 49 39 2413 2870 1 1
8031 2 52.636364 46.727273 53 47 2417 2878 33 33
8031 3 53.000000 27.000000 53 27 2417 2846 1 1
8032 0 62.500000 24.000000 62 24 1086 1266 6 6
8033 0 41.200000 37.400000 41 37 1448 1680 5 5
8034 0 55.500000 26.500000 56 26 1396 1595 4 4
8035 0 57.500000 78.000000 58 78 1552 1553 12 12
8036 0 18.931034 45.586207 19 46 2403 2860 29 29
8037 0 1.461538 15.153846 1 15 1400 1953 13 13
8037 1 27.500000 15.000000 28 15 1462 1953 6 6
8037 2 77.500000 15.000000 78 15 1577 1953 12 12
8038 0 73.000000 13.000000 73 13 2677 2960 1 1
8039 0 47.000000 25.000000 47 25 2760 3037 1 1
8039 1 90.083333 25.333333 90 25 2827 3037 12 12
8040 0 19.000000 21.000000 19 21 1497 2026 1 1
8040 1 131.000000 21.000000 131 21 1635 2026 1 1
8041 0 53.000000 31.500000 53 32 2405 3125 20 20
8041 1 75.857143 31.428571 76 31 2438 3124 21 21
8041 2 104.500000 31.000000 104 31 2466 3124 2 2
8041 3 109.000000 31.000000 109 31 2471 3124 1 1
8042 0 77.000000 52.000000 77 52 2816 3337 35 35
8043 0 59.500000 13.000000 60 13 2316 2483 42 42
8044 0 41.000000 33.000000 41 33 2045 2093 9 9
8045 0 28.000000 14.200000 28 14 1042 789 10 10
8046 0 15.500000 19.500000 16 20 1976 2047 2 2
8046 1 65.333333 0.333333 65 0 2073 1982 3 3
8046 2 65.000000 36.000000 65 36 2073 2076 1 1
8047 0 50.000000 5.000000 50 5 1071 1315 1 1
8047 1 50.400000 12.800000 50 13 1071 1325 5 5
8047 2 50.000000 41.500000 50 42 1071 1357 2 2
8048 0 51.000000 34.500000 51 34 1642 2298 2 2
8048 1 54.555556 39.111111 55 39 1646 2303 27 27
8049 0 22.931034 26.586207 23 27 1604 1585 29 29
8050 0 45.500000 53.500000 46 54 1154 1104 20 20
8051 0 40.500000 10.000000 40 10 1999 2735 6 6
8052 0 33.000000 33.000000 33 33 2247 2461 1 1
8052 1 33.500000 46.500000 34 46 2248 2479 2 2
8052 2 41.333333 33.666667 41 34 2255 2462 3 3
8052 3 82.333333 46.666667 82 47 2323 2480 3 3
8053 0 26.000000 24.000000 26 24 2132 2817 1 1
8053 1 37.000000 27.000000 37 27 2142 2820 1 1
8053 2 59.666667 26.666667 60 27 2194 2820 3 3
8053 3 59.166667 32.333333 59 32 2193 2825 6 6
8053 4 60.000000 24.000000 60 24 2194 2817 1 1
8053 5 60.000000 46.000000 60 46 2194 2853 1 1
8053 6 61.000000 31.000000 61 31 2195 2824 1 1
8053 7 62.000000 36.000000 62 36 2196 2829 3 3
8054 0 23.000000 53.000000 23 53 1952 2041 1 1
8054 1 23.000000 65.000000 23 65 1952 2057 1 1
8055 0 55.800000 47.100000 56 47 2343 2914 10 10
8055 1 91.000000 47.000000 91 47 2439 2914 1 1
8056 0 13.000000 48.500000 13 48 2042 2565 6 6
8056 1 68.000000 48.500000 68 48 2114 2565 6 6
8056 2 74.500000 48.500000 74 48 2120 2565 2 2
8056 3 85.000000 49.000000 85 49 2131 2566 1 1
8057 0 22.500000 41.000000 22 41 2560 2783 2 2
8057 1 43.500000 41.000000 44 41 2596 2783 20 20
8058 0 60.600000 46.400000 61 46 1399 1670 15 15
8059 0 51.000000 5.000000 51 5 1497 1843 1 1
8060 0 37.000000 25.000000 37 25 2528 2960 1 1
8060 1 45.000000 25.500000 45 26 2536 2961 6 6
8060 2 45.500000 21.000000 46 21 2537 2929 2 2
8060 3 84.000000 25.500000 84 26 2602 2961 6 6
8061 0 71.000000 37.000000 71 37 1072 739 1 1
8061 1 72.000000 54.000000 72 54 1073 785 1 1
8061 2 95.833333 36.583333 96 37 1101 739 36 36
8061 3 95.558824 54.352941 96 54 1101 785 34 34
8062 0 41.500000 18.500000 42 18 743 950 16 16
8063 0 59.000000 22.000000 59 22 2564 2773 25 25
8063 1 59.000000 51.000000 59 51 2564 2802 1 1
8064 0 67.076923 51.307692 67 51 2243 2593 13 13
8065 0 101.500000 14.000000 102 14 2207 2804 6 6
8066 0 84.500000 51.500000 84 52 1295 1192 32 32
8067 0 34.076923 7.307692 34 7 843 684 13 13
8068 0 55.000000 74.000000 55 74 1426 1172 25 25
8068 1 83.000000 75.000000 83 75 1476 1173 1 1
8069 0 58.500000 26.000000 58 26 2895 3440 2 2
8070 0 4.000000 28.500000 4 28 1405 2001 2 2
8071 0 75.000000 43.000000 75 43 2295 2940 1 1
8072 0 28.500000 49.500000 28 50 1303 1073 4 4
8072 1 28.750000 83.000000 29 83 1304 1106 4 4
8072 2 31.000000 49.000000 31 49 1306 1072 1 1
8072 3 31.000000 83.000000 31 83 1306 1106 1 1
8072 4 41.666667 49.333333 42 49 1329 1072 3 3
8072 5 41.625000 83.000000 42 83 1329 1106 8 8
8072 6 66.625000 84.000000 67 84 1356 1107 16 16
8072 7 66.500000 49.500000 66 50 1355 1073 2 2
8072 8 77.000000 83.000000 77 83 1366 1106 1 1
8073 0 48.500000 44.000000 48 44 1579 1343 6 6
8074 0 75.000000 13.500000 75 14 1960 1901 12 12
8076 0 82.000000 58.500000 82 58 2476 2926 6 6
8077 0 30.387097 24.032258 30 24 2007 2141 31 31
8078 0 19.500000 44.500000 20 44 2235 2784 4 4
8079 0 21.800000 78.000000 22 78 1226 1120 5 5
8079 1 80.500000 78.000000 80 78 1378 1120 2 2
8080 0 29.500000 33.500000 30 34 1229 926 24 24
8081 0 42.000000 6.000000 42 6 2818 3419 1 1
8082 0 67.000000 72.000000 67 72 1308 1162 15 15
8083 0 23.000000 25.000000 23 25 2329 3039 1 1
8083 1 27.666667 44.666667 28 45 2334 3098 3 3
8084 0 41.000000 31.000000 41 31 1228 1684 1 1
8085 0 65.000000 1.000000 65 1 1757 1976 9 9
8086 0 20.000000 12.000000 20 12 1862 2598 1 1
8086 1 53.000000 12.200000 53 12 1934 2598 10 10
8086 2 53.000000 47.500000 53 48 1934 2662 2 2
8087 0 78.000000 9.500000 78 10 2041 2603 2 2
8088 0 36.512195 41.926829 37 42 979 1045 41 41
8088 1 43.000000 43.000000 43 43 1011 1046 1 1
8089 0 49.500000 75.000000 50 75 2147 2389 2 2
8089 1 50.000000 20.000000 50 20 2147 2311 1 1
8090 0 56.500000 25.000000 56 25 1188 1233 12 12
8091 0 10.500000 43.500000 10 44 2748 3427 4 4
8092 0 38.000000 35.500000 38 36 1766 1618 6 6
8093 0 106.000000 26.000000 106 26 2370 3133 25 25
8094 0 42.500000 23.000000 42 23 2300 2777 2 2
8095 0 45.444444 32.444444 45 32 1426 1273 63 63
8096 0 3.590909 35.363636 4 35 1644 1506 66 66
8097 0 53.000000 14.000000 53 14 3042 3375 15 15
8098 0 24.500000 28.500000 24 28 2781 3386 24 24
8099 0 15.000000 35.000000 15 35 2980 3462 3 3
8100 0 58.500000 36.000000 58 36 1401 1515 12 12
8101 0 26.500000 49.000000 26 49 1897 2623 6 6
8101 1 73.000000 62.500000 73 62 1962 2648 20 20
8101 2 73.000000 49.000000 73 49 1962 2623 1 1
8102 0 46.500000 27.500000 46 28 1557 1561 16 16
8103 0 29.000000 33.000000 29 33 1429 1564 1 1
8103 1 58.714286 38.142857 59 38 1486 1569 28 28
8103 2 59.000000 33.000000 59 33 1486 1564 1 1
8104 0 59.500000 56.000000 60 56 1668 1594 12 12
8105 0 97.500000 5.500000 98 6 2626 3154 16 16
8106 0 78.000000 42.500000 78 42 1527 1533 30 30
8106 1 95.913043 42.913043 96 43 1595 1534 23 23
8107 0 41.000000 41.000000 41 41 1413 1332 25 25
8108 0 35.500000 20.500000 36 20 792 934 8 8
8109 0 48.090909 27.090909 48 27 1897 2443 11 11
8109 1 48.000000 58.000000 48 58 1897 2474 1 1
8109 2 49.000000 61.000000 49 61 1898 2477 1 1
8110 0 22.500000 47.500000 22 48 1015 794 2 2
8110 1 22.666667 63.666667 23 64 1016 810 3 3
8110 2 72.416667 47.750000 72 48 1217 794 12 12
8110 3 72.000000 64.000000 72 64 1217 810 1 1
8110 4 74.000000 64.000000 74 64 1219 810 1 1
8110 5 105.000000 48.000000 105 48 1264 794 9 9
8110 6 104.666667 63.666667 105 64 1264 810 3 3
8110 7 105.000000 75.000000 105 75 1264 863 1 1
8110 8 129.000000 47.500000 129 48 1296 794 2 2
8110 9 129.000000 53.000000 129 53 1296 798 1 1
8110 10 168.000000 48.000000 168 48 1368 794 1 1
8110 11 198.000000 48.000000 198 48 1456 794 1 1
8110 12 198.000000 53.000000 198 53 1456 798 1 1
8111 0 44.500000 30.000000 44 30 1300 1393 12 12
8111 1 44.000000 20.000000 44 20 1300 1366 1 1
8111 2 44.000000 42.000000 44 42 1300 1405 1 1
8111 3 66.000000 30.000000 66 30 1322 1393 9 9
8111 4 71.875000 29.875000 72 30 1328 1393 8 8
8111 5 72.000000 42.000000 72 42 1328 1405 1 1
8112 0 21.333333 22.333333 21 22 2034 2237 3 3
8112 1 38.000000 28.000000 38 28 2068 2242 1 1
8112 2 53.000000 27.000000 53 27 2082 2241 1 1
8112 3 68.333333 27.333333 68 27 2103 2241 3 3
8112 4 68.000000 36.500000 68 36 2103 2256 2 2
8112 5 91.000000 27.500000 91 28 2141 2242 6 6
8112 6 91.333333 36.333333 91 36 2141 2256 3 3
8112 7 91.000000 61.000000 91 61 2141 2301 1 1
