Event_ID	2D_hit_ID	Hit_center_U_strip_ID	Hit_center_V_strip_ID
7390	19	1054	898.5
7390	20	1054	931
7390	21	1077	879.5
7390	22	1077	892.5
7390	23	1077	898.5
7390	24	1077	931
7390	25	1085	879.5
7390	26	1085	892.5
7390	27	1085	898.5
7390	28	1085	931
7390	29	1109	892.5
7390	30	1109	898.5
7390	31	1109	931
7391	0	2924	2079
7391	1	2924	2086
7391	2	2924	2089
7391	3	2924	2109.5
7391	4	2924	2115
7391	5	2924	2118
7391	6	2924	2120
7391	7	2924	2131
7391	8	2924	2132
7391	9	2924	2143
7391	10	2924	2156.5
7391	11	2924	2163.5
7391	12	2924	2174.5
7391	13	2943	2086
7391	14	2943	2089
7391	15	2943	2109.5
7391	16	2943	2115
7391	17	2943	2118
7391	18	2943	2120
7391	19	2943	2131
7391	20	2943	2132
7391	21	2943	2143
7391	22	2943	2156.5
7391	23	2943	2163.5
7391	24	2943	2174.5
7391	25	2943	2187.5
7391	26	2956	2109.5
7391	27	2956	2115
7391	28	2956	2118
7391	29	2956	2120
7391	30	2956	2131
7391	31	2956	2132
7391	32	2956	2143
7391	33	2956	2156.5
7391	34	2956	2163.5
7391	35	2956	2174.5
7391	36	2956	2187.5
7391	37	3013.5	2143
7391	38	3013.5	2156.5
7391	39	3013.5	2163.5
7391	40	3013.5	2174.5
7391	41	3013.5	2187.5
7391	42	3013.5	2219.5
7392	0	3116	2249.5
7392	1	3116	2268
7393	0	3078.5	2258
7393	1	3078.5	2270
7393	2	3078.5	2289
7393	3	3078.5	2335
7393	4	3111	2335
7393	5	3191	2335
7393	6	3191	2416
7394	0	3192	2796
7394	1	3192	2813.5
7394	2	3192	2818.5
7394	3	3192	2825.5
7394	4	3192	2856
7394	5	3192	2878
7394	6	3204	2796
7394	7	3204	2813.5
7394	8	3204	2818.5
7394	9	3204	2825.5
7394	10	3204	2856
7394	11	3204	2878
7394	12	3204	2796
7394	13	3204	2813.5
7394	14	3204	2818.5
7394	15	3204	2825.5
7394	16	3204	2856
7394	17	3204	2878
7394	18	3212.5	2813.5
7394	19	3212.5	2818.5
7394	20	3212.5	2825.5
7394	21	3212.5	2856
7394	22	3212.5	2878
7394	23	3242	2825.5
7394	24	3242	2856
7394	25	3242	2878
7394	26	3258	2856
7394	27	3258	2878
7394	28	3274	2856
7394	29	3274	2878
7395	0	1819.5	1388
7395	1	1819.5	1410.5
7395	2	1819.5	1430
7395	3	1819.5	1450
7395	4	1819.5	1470
7396	0	2898	2604
7396	1	2898	2618
7396	2	2898	2680
7396	3	2905	2604
7396	4	2905	2618
7396	5	2905	2680
7396	6	2929.5	2618
7396	7	2929.5	2680
7396	8	2942	2680
7396	9	2942	2725.5
7396	10	2954	2680
7396	11	2954	2725.5
7396	12	2954	2738
7396	13	2956	2680
7396	14	2956	2725.5
7396	15	2956	2738
7397	0	1789.5	1755.5
7397	1	1847	1755.5
7397	2	1847	1802
7397	3	1849.5	1755.5
7398	0	2948.5	2570
7398	1	2948.5	2587.5
7398	2	2948.5	2600.5
7398	3	2948.5	2631
7398	4	3066.5	2631
7398	5	3066.5	2712.5
7398	6	3072.5	2631
7398	7	3072.5	2712.5
7399	0	1327.5	1257.5
7399	1	1327.5	1269
7399	2	1327.5	1314.5
7399	3	1343.5	1269
7399	4	1343.5	1314.5
7399	5	1345.5	1269
7399	6	1345.5	1314.5
7399	7	1358	1314.5
7400	0	3419.5	2509
7400	1	3419.5	2514
7400	2	3419.5	2536.5
7400	3	3429.5	2509
7400	4	3429.5	2514
7400	5	3429.5	2536.5
7400	6	3429.5	2546
7400	7	3477.5	2509
7400	8	3477.5	2514
7400	9	3477.5	2536.5
7400	10	3477.5	2546
7400	11	3477.5	2554.5
7400	12	3477.5	2565.5
7400	13	3477.5	2572
7400	14	3482.5	2509
7400	15	3482.5	2514
7400	16	3482.5	2536.5
7400	17	3482.5	2546
7400	18	3482.5	2554.5
7400	19	3482.5	2565.5
7400	20	3482.5	2572
7400	21	3482.5	2581.5
7400	22	3534	2514
7400	23	3534	2536.5
7400	24	3534	2546
7400	25	3534	2554.5
7400	26	3534	2565.5
7400	27	3534	2572
7400	28	3534	2581.5
7401	0	3198	2280
7401	1	3198	2299
7401	2	3207.5	2280
7401	3	3207.5	2299
7401	4	3267.5	2280
7401	5	3267.5	2299
7401	6	3325	2402
7402	0	2252	1928.5
7402	1	2252	1938.5
7402	2	2252	1981
7402	3	2259.5	1928.5
7402	4	2259.5	1938.5
7402	5	2259.5	1981
7402	6	2289.5	1938.5
7402	7	2289.5	1981
7402	8	2310	1981
7402	9	2353	1981
7402	10	2386	2087
7403	0	2937	2044
7403	1	2937	2098.5
7403	2	2937	2099
7403	3	2937	2123.5
7403	4	2937	2131
7403	5	2968.5	2098.5
7403	6	2968.5	2099
7403	7	2968.5	2123.5
7403	8	2968.5	2131
7403	9	2968.5	2136
7403	10	2989	2098.5
7403	11	2989	2099
7403	12	2989	2123.5
7403	13	2989	2131
7403	14	2989	2136
7403	15	2989	2161
7403	16	2996	2098.5
7403	17	2996	2099
7403	18	2996	2123.5
7403	19	2996	2131
7403	20	2996	2136
7403	21	2996	2161
7403	22	3011.5	2098.5
7403	23	3011.5	2099
7403	24	3011.5	2123.5
7403	25	3011.5	2131
7403	26	3011.5	2136
7403	27	3011.5	2161
7403	28	3027	2123.5
7403	29	3027	2131
7403	30	3027	2136
7403	31	3027	2161
7403	32	3046	2123.5
7403	33	3046	2131
7403	34	3046	2136
7403	35	3046	2161
7404	0	2908	2350
7404	1	2908	2371.5
7404	2	2908	2385
7404	3	2908	2401
7404	4	2908	2416
7404	5	2985	2401
7404	6	2985	2416
7404	7	2985	2493
7404	8	3000	2401
7404	9	3000	2416
7404	10	3000	2493
7404	11	3010.5	2416
7404	12	3010.5	2493
7404	13	3010.5	2509
7404	14	3020	2416
7404	15	3020	2493
7404	16	3020	2509
7404	17	3043	2493
7404	18	3043	2509
7404	19	3043	2533.5
7405	0	773.5	1132.5
7405	1	773.5	1138
7405	2	773.5	1152
7405	3	773.5	1168
7405	4	784.5	1132.5
7405	5	784.5	1138
7405	6	784.5	1152
7405	7	784.5	1168
7405	8	805	1132.5
7405	9	805	1138
7405	10	805	1152
7405	11	805	1168
7405	12	837.5	1132.5
7405	13	837.5	1138
7405	14	837.5	1152
7405	15	837.5	1168
7405	16	837.5	1216.5
7406	0	2656	2550.5
7406	1	2656	2562
7407	0	1850.5	1510.5
7407	1	1850.5	1554
7407	2	1850.5	1569
7407	3	1850.5	1579.5
7407	4	1884	1510.5
7407	5	1884	1554
7407	6	1884	1569
7407	7	1884	1579.5
7407	8	1892.5	1554
7407	9	1892.5	1569
7407	10	1892.5	1579.5
7407	11	1907	1554
7407	12	1907	1569
7407	13	1907	1579.5
7407	14	1907	1626
7407	15	1939	1554
7407	16	1939	1569
7407	17	1939	1579.5
7407	18	1939	1626
7408	0	2471	2221.5
7408	1	2471	2222.5
7408	2	2471	2238
7408	3	2471	2243
7408	4	2471	2248.5
7408	5	2471	2270
7408	6	2507	2221.5
7408	7	2507	2222.5
7408	8	2507	2238
7408	9	2507	2243
7408	10	2507	2248.5
7408	11	2507	2270
7408	12	2507	2308
7408	13	2536	2222.5
7408	14	2536	2238
7408	15	2536	2243
7408	16	2536	2248.5
7408	17	2536	2270
7408	18	2536	2308
7408	19	2536	2321
7408	20	2536	2325
7409	0	1838	1698
7409	1	1838	1737
7409	2	1904	1698
7409	3	1904	1737
7409	4	1904	1756
7409	5	1904	1762
7409	6	1923.5	1737
7409	7	1923.5	1756
7409	8	1923.5	1762
7410	0	2890.5	2514.5
7410	1	2890.5	2525
7410	2	2890.5	2555
7410	3	2890.5	2557
7410	4	2890.5	2570
7411	0	2595	2317
7411	1	2595	2357
7411	2	2595	2381
7411	3	2610	2317
7411	4	2610	2357
7411	5	2610	2381
7411	6	2610	2398
7411	7	2612	2317
7411	8	2612	2357
7411	9	2612	2381
7411	10	2612	2398
7411	11	2631	2317
7411	12	2631	2357
7411	13	2631	2381
7411	14	2631	2398
7411	15	2631	2412
7411	16	2631	2418
7411	17	2690	2381
7411	18	2690	2398
7411	19	2690	2412
7411	20	2690	2418
7411	21	2690	2448
7412	0	2481	2194
7412	1	2481	2226.5
7412	2	2481	2243
7412	3	2481	2256
7412	4	2481	2267.5
7412	5	2481	2288
7412	6	2555	2243
7412	7	2555	2256
7412	8	2555	2267.5
7412	9	2555	2288
7412	10	2555	2300
7412	11	2567	2256
7412	12	2567	2267.5
7412	13	2567	2288
7412	14	2567	2300
7412	15	2585	2256
7412	16	2585	2267.5
7412	17	2585	2288
7412	18	2585	2300
7412	19	2585	2360.5
7412	20	2620.5	2288
7412	21	2620.5	2300
7412	22	2620.5	2360.5
7413	0	2874	2573
7413	1	2874	2580
7413	2	2874	2613
7413	3	2874	2666
7413	4	2919.5	2613
7413	5	2919.5	2666
7413	6	2919.5	2704
7413	7	2925.5	2613
7413	8	2925.5	2666
7413	9	2925.5	2704
7413	10	2925.5	2714.5
7413	11	2947.5	2666
7413	12	2947.5	2704
7413	13	2947.5	2714.5
7413	14	2977.5	2666
7413	15	2977.5	2704
7413	16	2977.5	2714.5
7413	17	3000	2666
7413	18	3000	2704
7413	19	3000	2714.5
7413	20	3005	2666
7413	21	3005	2704
7413	22	3005	2714.5
7414	0	2157.5	1753
7414	1	2157.5	1826.5
7414	2	2157.5	1829
7414	3	2157.5	1848.5
7414	4	2170	1753
7414	5	2170	1826.5
7414	6	2170	1829
7414	7	2170	1848.5
7414	8	2188.5	1826.5
7414	9	2188.5	1829
7414	10	2188.5	1848.5
7414	11	2226.5	1826.5
7414	12	2226.5	1829
7414	13	2226.5	1848.5
7414	14	2226.5	1873
7414	15	2226.5	1878.5
7414	16	2255	1826.5
7414	17	2255	1829
7414	18	2255	1848.5
7414	19	2255	1873
7414	20	2255	1878.5
7414	21	2255	1904
7414	22	2286	1848.5
7414	23	2286	1873
7414	24	2286	1878.5
7414	25	2286	1904
7414	26	2286	1921.5
7414	27	2286	1924.5
7415	0	1043	1013
7415	1	1043	1027.5
7415	2	1043	1037.5
7415	3	1043	1082.5
7415	4	1096.5	1082.5
7415	5	1096.5	1110.5
7415	6	1127	1082.5
7415	7	1127	1110.5
7415	8	1127	1150
7416	0	2294	2172.5
7416	1	2294	2173
7416	2	2294	2228
7416	3	2294	2230.5
7416	4	2294	2263
7416	5	2296	2172.5
7416	6	2296	2173
7416	7	2296	2228
7416	8	2296	2230.5
7416	9	2296	2263
7416	10	2300	2172.5
7416	11	2300	2173
7416	12	2300	2228
7416	13	2300	2230.5
7416	14	2300	2263
7416	15	2300	2278
7416	16	2308	2228
7416	17	2308	2230.5
7416	18	2308	2263
7416	19	2308	2278
7416	20	2308	2282.5
7416	21	2315	2228
7416	22	2315	2230.5
7416	23	2315	2263
7416	24	2315	2278
7416	25	2315	2282.5
7416	26	2340	2228
7416	27	2340	2230.5
7416	28	2340	2263
7416	29	2340	2278
7416	30	2340	2282.5
7416	31	2340	2294.5
7416	32	2349.5	2228
7416	33	2349.5	2230.5
7416	34	2349.5	2263
7416	35	2349.5	2278
7416	36	2349.5	2282.5
7416	37	2349.5	2294.5
7416	38	2372	2228
7416	39	2372	2230.5
7416	40	2372	2263
7416	41	2372	2278
7416	42	2372	2282.5
7416	43	2372	2294.5
7416	44	2403.5	2263
7416	45	2403.5	2278
7416	46	2403.5	2282.5
7416	47	2403.5	2294.5
7416	48	2403.5	2345.5
7416	49	2403.5	2345.5
7416	50	2418	2263
7416	51	2418	2278
7416	52	2418	2282.5
7416	53	2418	2294.5
7416	54	2418	2345.5
7416	55	2418	2345.5
7417	0	1480	1519.5
7417	1	1480	1524.5
7417	2	1480	1532.5
7417	3	1480	1564
7417	4	1480	1575
7417	5	1480	1589
7417	6	1480	1592.5
7417	7	1521.5	1532.5
7417	8	1521.5	1564
7417	9	1521.5	1575
7417	10	1521.5	1589
7417	11	1521.5	1592.5
7417	12	1521.5	1625
7417	13	1544	1564
7417	14	1544	1575
7417	15	1544	1589
7417	16	1544	1592.5
7417	17	1544	1625
7417	18	1544	1646
7417	19	1576	1575
7417	20	1576	1589
7417	21	1576	1592.5
7417	22	1576	1625
7417	23	1576	1646
7417	24	1576	1649.5
7417	25	1580.5	1575
7417	26	1580.5	1589
7417	27	1580.5	1592.5
7417	28	1580.5	1625
7417	29	1580.5	1646
7417	30	1580.5	1649.5
7417	31	1595	1589
7417	32	1595	1592.5
7417	33	1595	1625
7417	34	1595	1646
7417	35	1595	1649.5
7417	36	1595	1675.5
7418	0	1569	1610
7418	1	1569	1666
7418	2	1569	1678.5
7418	3	1569	1684
7418	4	1569	1694.5
7418	5	1569	1707.5
7418	6	1576	1666
7418	7	1576	1678.5
7418	8	1576	1684
7418	9	1576	1694.5
7418	10	1576	1707.5
7418	11	1608	1666
7418	12	1608	1678.5
7418	13	1608	1684
7418	14	1608	1694.5
7418	15	1608	1707.5
7418	16	1608	1726
7418	17	1624	1666
7418	18	1624	1678.5
7418	19	1624	1684
7418	20	1624	1694.5
7418	21	1624	1707.5
7418	22	1624	1726
7418	23	1641.5	1666
7418	24	1641.5	1678.5
7418	25	1641.5	1684
7418	26	1641.5	1694.5
7418	27	1641.5	1707.5
7418	28	1641.5	1726
7418	29	1641.5	1753.5
7418	30	1641.5	1760
7418	31	1665	1678.5
7418	32	1665	1684
7418	33	1665	1694.5
7418	34	1665	1707.5
7418	35	1665	1726
7418	36	1665	1753.5
7418	37	1665	1760
7418	38	1665	1766
7418	39	1673	1678.5
7418	40	1673	1684
7418	41	1673	1694.5
7418	42	1673	1707.5
7418	43	1673	1726
7418	44	1673	1753.5
7418	45	1673	1760
7418	46	1673	1766
7419	0	3211.5	2351.5
7419	1	3211.5	2376.5
7419	2	3211.5	2387
7419	3	3211.5	2389.5
7419	4	3243	2351.5
7419	5	3243	2376.5
7419	6	3243	2387
7419	7	3243	2389.5
7419	8	3243	2408
7419	9	3246	2351.5
7419	10	3246	2376.5
7419	11	3246	2387
7419	12	3246	2389.5
7419	13	3246	2408
7419	14	3246	2423.5
7420	0	3299.5	2548
7420	1	3299.5	2585
7420	2	3299.5	2614.5
7420	3	3299.5	2617
7420	4	3299.5	2646
7420	5	3330.5	2585
7420	6	3330.5	2614.5
7420	7	3330.5	2617
7420	8	3330.5	2646
7420	9	3333	2585
7420	10	3333	2614.5
7420	11	3333	2617
7420	12	3333	2646
7420	13	3350.5	2585
7420	14	3350.5	2614.5
7420	15	3350.5	2617
7420	16	3350.5	2646
7420	17	3350.5	2585
7420	18	3350.5	2614.5
7420	19	3350.5	2617
7420	20	3350.5	2646
7420	21	3367	2614.5
7420	22	3367	2617
7420	23	3367	2646
7421	0	1515.5	1101
7421	1	1515.5	1130
7421	2	1515.5	1133
7421	3	1515.5	1139.5
7421	4	1515.5	1166.5
7421	5	1559.5	1130
7421	6	1559.5	1133
7421	7	1559.5	1139.5
7421	8	1559.5	1166.5
7421	9	1559.5	1221.5
7422	0	3277	2730.5
7422	1	3277	2744.5
7422	2	3277	2775.5
7422	3	3277	2794.5
7423	0	1526	1421
7423	1	1526	1442.5
7423	2	1526	1447
7423	3	1526	1461
7423	4	1540.5	1421
7423	5	1540.5	1442.5
7423	6	1540.5	1447
7423	7	1540.5	1461
7423	8	1540.5	1493
7423	9	1546	1421
7423	10	1546	1442.5
7423	11	1546	1447
7423	12	1546	1461
7423	13	1546	1493
7423	14	1558	1421
7423	15	1558	1442.5
7423	16	1558	1447
7423	17	1558	1461
7423	18	1558	1493
7423	19	1572	1421
7423	20	1572	1442.5
7423	21	1572	1447
7423	22	1572	1461
7423	23	1572	1493
7423	24	1572	1517
7423	25	1599.5	1442.5
7423	26	1599.5	1447
7423	27	1599.5	1461
7423	28	1599.5	1493
7423	29	1599.5	1517
7423	30	1599.5	1522.5
7423	31	1610	1447
7423	32	1610	1461
7423	33	1610	1493
7423	34	1610	1517
7423	35	1610	1522.5
7423	36	1616	1447
7423	37	1616	1461
7423	38	1616	1493
7423	39	1616	1517
7423	40	1616	1522.5
7423	41	1616	1550.5
7423	42	1620	1461
7423	43	1620	1493
7423	44	1620	1517
7423	45	1620	1522.5
7423	46	1620	1550.5
7424	0	2429.5	1928.5
7424	1	2434.5	1928.5
7424	2	2443	1928.5
7424	3	2454	1928.5
7424	4	2460	1928.5
7424	5	2466.5	1928.5
7424	6	2485.5	1928.5
7424	7	2485.5	1990
7425	0	1541.5	1279
7425	1	1541.5	1305.5
7425	2	1609.5	1279
7425	3	1609.5	1305.5
7425	4	1609.5	1314
7425	5	1609.5	1325
7425	6	1641	1279
7425	7	1641	1305.5
7425	8	1641	1314
7425	9	1641	1325
7426	0	2548.5	1954
7426	1	2548.5	1999
7426	2	2576.5	1954
7426	3	2576.5	1999
7426	4	2609	1954
7426	5	2609	1999
7426	6	2631.5	1999
7427	0	3175.5	2705
7427	1	3175.5	2743.5
7427	2	3175.5	2747
7427	3	3175.5	2751
7427	4	3175.5	2766.5
7427	5	3175.5	2782.5
7427	6	3205.5	2705
7427	7	3205.5	2743.5
7427	8	3205.5	2747
7427	9	3205.5	2751
7427	10	3205.5	2766.5
7427	11	3205.5	2782.5
7427	12	3227	2743.5
7427	13	3227	2747
7427	14	3227	2751
7427	15	3227	2766.5
7427	16	3227	2782.5
7428	0	691	753
7428	1	731	753
7428	2	731	788
7428	3	747	753
7428	4	747	788
7428	5	778	753
7428	6	778	788
7428	7	778	821.5
7429	0	3201.5	2948.5
7429	1	3237	2948.5
7429	2	3237	2973.5
7429	3	3265	2948.5
7429	4	3265	2973.5
7429	5	3297	2948.5
7429	6	3297	2973.5
7429	7	3297	3000
7429	8	3297	3017
7429	9	3329	2948.5
7429	10	3329	2973.5
7429	11	3329	3000
7429	12	3329	3017
7429	13	3351	2948.5
7429	14	3351	2973.5
7429	15	3351	3000
7429	16	3351	3017
7429	17	3351	3050
7429	18	3388	2948.5
7429	19	3388	2973.5
7429	20	3388	3000
7429	21	3388	3017
7429	22	3388	3050
7429	23	3434.5	2948.5
7429	24	3434.5	2973.5
7429	25	3434.5	3000
7429	26	3434.5	3017
7429	27	3434.5	3050
7429	28	3456	2948.5
7429	29	3456	2973.5
7429	30	3456	3000
7429	31	3456	3017
7430	0	1376	1606
7430	1	1376	1637
7430	2	1376	1644.5
7430	3	1376	1656.5
7430	4	1392	1606
7430	5	1392	1637
7430	6	1392	1644.5
7430	7	1392	1656.5
7430	8	1392	1669
7430	9	1412.5	1637
7430	10	1412.5	1644.5
7430	11	1412.5	1656.5
7430	12	1412.5	1669
7430	13	1417.5	1637
7430	14	1417.5	1644.5
7430	15	1417.5	1656.5
7430	16	1417.5	1669
7430	17	1431.5	1637
7430	18	1431.5	1644.5
7430	19	1431.5	1656.5
7430	20	1431.5	1669
7430	21	1464	1656.5
7430	22	1464	1669
7430	23	1464	1714
7430	24	1494	1669
7430	25	1494	1714
7431	0	1570.5	1523.5
7431	1	1570.5	1525.5
7431	2	1570.5	1541.5
7431	3	1570.5	1552.5
7431	4	1570.5	1573
7431	5	1662.5	1644
7431	6	1676	1644
7431	7	1681.5	1644
7431	8	1681.5	1701
7431	9	1695	1644
7431	10	1695	1701
7432	0	1783	1225
7432	1	1783	1234
7432	2	1783	1278.5
7432	3	1783	1292.5
7432	4	1783	1296
7432	5	1783	1337
7432	6	1844	1278.5
7432	7	1844	1292.5
7432	8	1844	1296
7432	9	1844	1337
7432	10	1855	1278.5
7432	11	1855	1292.5
7432	12	1855	1296
7432	13	1855	1337
7432	14	1910.5	1337
7432	15	1910.5	1437
7432	16	1910.5	1450.5
7433	0	3328	2879
7433	1	3328	2896
7433	2	3328	2901.5
7433	3	3328	2933
7433	4	3328	2965
7433	5	3328	2969
7433	6	3352	2896
7433	7	3352	2901.5
7433	8	3352	2933
7433	9	3352	2965
7433	10	3352	2969
7433	11	3378	2933
7433	12	3378	2965
7433	13	3378	2969
7433	14	3378	3000.5
7433	15	3398.5	2933
7433	16	3398.5	2965
7433	17	3398.5	2969
7433	18	3398.5	3000.5
7433	19	3411.5	2933
7433	20	3411.5	2965
7433	21	3411.5	2969
7433	22	3411.5	3000.5
7434	0	2300	2051.5
7434	1	2300	2085.5
7434	2	2365.5	2051.5
7434	3	2365.5	2085.5
7434	4	2365.5	2121.5
7434	5	2365.5	2140.5
7434	6	2372	2051.5
7434	7	2372	2085.5
7434	8	2372	2121.5
7434	9	2372	2140.5
7434	10	2389	2085.5
7434	11	2389	2121.5
7434	12	2389	2140.5
7434	13	2403.5	2085.5
7434	14	2403.5	2121.5
7434	15	2403.5	2140.5
7434	16	2424	2085.5
7434	17	2424	2121.5
7434	18	2424	2140.5
7435	0	2482	1919
7435	1	2491	1919
7435	2	2574	2061.5
7435	3	2611	2061.5
7435	4	2611	2071.5
7435	5	2611	2094
7436	0	2490	2121
7436	1	2490	2148
7436	2	2490	2151
7436	3	2490	2201
7436	4	2525	2148
7436	5	2525	2151
7436	6	2525	2201
7436	7	2525	2226.5
7436	8	2525	2233
7436	9	2538.5	2151
7436	10	2538.5	2201
7436	11	2538.5	2226.5
7436	12	2538.5	2233
7436	13	2538.5	2254
7436	14	2547.5	2201
7436	15	2547.5	2226.5
7436	16	2547.5	2233
7436	17	2547.5	2254
7436	18	2611	2226.5
7436	19	2611	2233
7436	20	2611	2254
7436	21	2611	2292.5
7436	22	2618.5	2226.5
7436	23	2618.5	2233
7436	24	2618.5	2254
7436	25	2618.5	2292.5
7437	0	1565.5	1085
7437	1	1571.5	1085
7437	2	1582	1085
7438	0	2742	2319
7438	1	2742	2325
7438	2	2742	2349
7438	3	2742	2355
7438	4	2742	2369
7438	5	2742	2372.5
7438	6	2757.5	2319
7438	7	2757.5	2325
7438	8	2757.5	2349
7438	9	2757.5	2355
7438	10	2757.5	2369
7438	11	2757.5	2372.5
7438	12	2757.5	2381
7438	13	2807	2319
7438	14	2807	2325
7438	15	2807	2349
7438	16	2807	2355
7438	17	2807	2369
7438	18	2807	2372.5
7438	19	2807	2381
7438	20	2808	2319
7438	21	2808	2325
7438	22	2808	2349
7438	23	2808	2355
7438	24	2808	2369
7438	25	2808	2372.5
7438	26	2808	2381
7438	27	2842.5	2349
7438	28	2842.5	2355
7438	29	2842.5	2369
7438	30	2842.5	2372.5
7438	31	2842.5	2381
7438	32	2842.5	2436.5
7439	0	2139	1925.5
7439	1	2139	1952
7439	2	2139	1965.5
7439	3	2139	2005
7439	4	2139	2007
7439	5	2164	1952
7439	6	2164	1965.5
7439	7	2164	2005
7439	8	2164	2007
7439	9	2196	1965.5
7439	10	2196	2005
7439	11	2196	2007
7439	12	2225.5	2005
7439	13	2225.5	2007
7439	14	2225.5	2079
7439	15	2233.5	2005
7439	16	2233.5	2007
7439	17	2233.5	2079
7439	18	2245	2005
7439	19	2245	2007
7439	20	2245	2079
7440	0	1748	1432
7440	1	1748	1446
7440	2	1748	1449
7440	3	1748	1466
7440	4	1748	1470
7440	5	1748	1479.5
7440	6	1752	1432
7440	7	1752	1446
7440	8	1752	1449
7440	9	1752	1466
7440	10	1752	1470
7440	11	1752	1479.5
7440	12	1780.5	1466
7440	13	1780.5	1470
7440	14	1780.5	1479.5
7440	15	1795.5	1466
7440	16	1795.5	1470
7440	17	1795.5	1479.5
7442	0	3246	2792
7442	1	3246	2796.5
7442	2	3246	2806.5
7442	3	3246	2822.5
7442	4	3246	2836
7442	5	3246	2858
7442	6	3278	2792
7442	7	3278	2796.5
7442	8	3278	2806.5
7442	9	3278	2822.5
7442	10	3278	2836
7442	11	3278	2858
7442	12	3278	2890.5
7442	13	3282	2792
7442	14	3282	2796.5
7442	15	3282	2806.5
7442	16	3282	2822.5
7442	17	3282	2836
7442	18	3282	2858
7442	19	3282	2890.5
7442	20	3285.5	2792
7442	21	3285.5	2796.5
7442	22	3285.5	2806.5
7442	23	3285.5	2822.5
7442	24	3285.5	2836
7442	25	3285.5	2858
7442	26	3285.5	2890.5
7442	27	3317	2822.5
7442	28	3317	2836
7442	29	3317	2858
7442	30	3317	2890.5
7443	0	2048	1527
7443	1	2048	1529.5
7443	2	2048	1587
7443	3	2048	1618
7443	4	2049.5	1527
7443	5	2049.5	1529.5
7443	6	2049.5	1587
7443	7	2049.5	1618
7443	8	2049.5	1627.5
7443	9	2077.5	1587
7443	10	2077.5	1618
7443	11	2077.5	1627.5
7443	12	2083.5	1587
7443	13	2083.5	1618
7443	14	2083.5	1627.5
7443	15	2102	1587
7443	16	2102	1618
7443	17	2102	1627.5
7443	18	2102	1653
7443	19	2108	1587
7443	20	2108	1618
7443	21	2108	1627.5
7443	22	2108	1653
7444	0	3253	2435
7444	1	3253	2459.5
7444	2	3296.5	2435
7444	3	3296.5	2459.5
7444	4	3296.5	2536
7445	0	3078	2625.5
7445	1	3078	2633.5
7445	2	3078	2653
7445	3	3078	2662
7445	4	3078	2680
7445	5	3078	2684
7445	6	3078	2700
7445	7	3078	2713.5
7445	8	3161	2680
7445	9	3161	2684
7445	10	3161	2700
7445	11	3161	2713.5
7445	12	3161	2715.5
7445	13	3161	2731.5
7445	14	3217.5	2713.5
7445	15	3217.5	2715.5
7445	16	3217.5	2731.5
7445	17	3217.5	2796
7446	0	1248.5	1389.5
7446	1	1248.5	1463.5
7446	2	1248.5	1468.5
7446	3	1270	1463.5
7446	4	1270	1468.5
7446	5	1270	1496.5
7446	6	1296	1463.5
7446	7	1296	1468.5
7446	8	1296	1496.5
7446	9	1330	1463.5
7446	10	1330	1468.5
7446	11	1330	1496.5
7446	12	1336	1463.5
7446	13	1336	1468.5
7446	14	1336	1496.5
7447	0	2174	1841.5
7447	1	2174	1882
7447	2	2174	1913.5
7447	3	2174	1918.5
7447	4	2174	1929
7447	5	2196.5	1882
7447	6	2196.5	1913.5
7447	7	2196.5	1918.5
7447	8	2196.5	1929
7447	9	2196.5	1943
7447	10	2210.5	1882
7447	11	2210.5	1913.5
7447	12	2210.5	1918.5
7447	13	2210.5	1929
7447	14	2210.5	1943
7447	15	2210.5	1951
7447	16	2243.5	1882
7447	17	2243.5	1913.5
7447	18	2243.5	1918.5
7447	19	2243.5	1929
7447	20	2243.5	1943
7447	21	2243.5	1951
7447	22	2248	1882
7447	23	2248	1913.5
7447	24	2248	1918.5
7447	25	2248	1929
7447	26	2248	1943
7447	27	2248	1951
7448	0	743	681.5
7448	1	775	681.5
7448	2	775	711.5
7448	3	787	681.5
7448	4	787	711.5
7448	5	870.5	711.5
7448	6	870.5	743
7449	0	3189	2583.5
7449	1	3212.5	2583.5
7449	2	3220.5	2583.5
7450	0	2133.5	1581.5
7450	1	2133.5	1597
7450	2	2133.5	1614
7450	3	2133.5	1646
7450	4	2133.5	1649
7450	5	2133.5	1655.5
7450	6	2139	1581.5
7450	7	2139	1597
7450	8	2139	1614
7450	9	2139	1646
7450	10	2139	1649
7450	11	2139	1655.5
7450	12	2175	1597
7450	13	2175	1614
7450	14	2175	1646
7450	15	2175	1649
7450	16	2175	1655.5
7450	17	2177	1597
7450	18	2177	1614
7450	19	2177	1646
7450	20	2177	1649
7450	21	2177	1655.5
7450	22	2181.5	1614
7450	23	2181.5	1646
7450	24	2181.5	1649
7450	25	2181.5	1655.5
7451	0	2631.5	2232
7451	1	2631.5	2269
7451	2	2631.5	2284
7451	3	2648	2232
7451	4	2648	2269
7451	5	2648	2284
7451	6	2648	2287.5
7451	7	2651.5	2232
7451	8	2651.5	2269
7451	9	2651.5	2284
7451	10	2651.5	2287.5
7451	11	2663	2232
7451	12	2663	2269
7451	13	2663	2284
7451	14	2663	2287.5
7451	15	2663	2301
7451	16	2663	2306
7451	17	2671.5	2232
7451	18	2671.5	2269
7451	19	2671.5	2284
7451	20	2671.5	2287.5
7451	21	2671.5	2301
7451	22	2671.5	2306
7451	23	2687	2232
