event_id nfired_ustrips_inroi nfired_vstrips_inroi roi_ustrip_min roi_ustrip_max roi_vstrip_min roi_vstrip_max roi_u_width roi_v_width
9125 73 105 2266.00000000 2416.00000000 2089.00000000 2301.00000000 150.00000000 212.00000000
9126 89 177 1440.00000000 1666.00000000 1229.00000000 1787.00000000 226.00000000 558.00000000
9127 39 69 1512.00000000 1662.00000000 1522.00000000 1734.00000000 150.00000000 212.00000000
9128 48 73 1660.00000000 1810.00000000 1460.00000000 1672.00000000 150.00000000 212.00000000
9129 85 159 897.00000000 1175.00000000 1103.00000000 1669.00000000 278.00000000 566.00000000
9130 46 104 2652.00000000 2802.00000000 2103.00000000 2315.00000000 150.00000000 212.00000000
9131 43 97 1307.00000000 1457.00000000 982.00000000 1194.00000000 150.00000000 212.00000000
9132 33 35 3536.00000000 3686.00000000 3065.00000000 3277.00000000 150.00000000 212.00000000
9133 95 224 1089.00000000 1348.00000000 1191.00000000 1748.00000000 259.00000000 557.00000000
9134 55 93 1825.00000000 1975.00000000 1556.00000000 1768.00000000 150.00000000 212.00000000
9135 87 199 1286.00000000 1528.00000000 1196.00000000 1757.00000000 242.00000000 561.00000000
9136 44 49 2781.00000000 2931.00000000 1937.00000000 2150.00000000 150.00000000 213.00000000
9137 15 30 2069.00000000 2219.00000000 1996.00000000 2208.00000000 150.00000000 212.00000000
9138 41 88 640.00000000 790.00000000 1030.00000000 1242.00000000 150.00000000 212.00000000
9139 47 88 1526.00000000 1676.00000000 1459.00000000 1671.00000000 150.00000000 212.00000000
9140 103 87 1072.00000000 1222.00000000 922.00000000 1134.00000000 150.00000000 212.00000000
9141 17 69 1352.00000000 1502.00000000 1188.00000000 1400.00000000 150.00000000 212.00000000
9142 25 54 1773.00000000 1923.00000000 1797.00000000 2010.00000000 150.00000000 213.00000000
9143 35 51 3419.00000000 3569.00000000 2780.00000000 2992.00000000 150.00000000 212.00000000
9144 79 60 3008.00000000 3158.00000000 2227.00000000 2439.00000000 150.00000000 212.00000000
9145 62 187 762.00000000 1071.00000000 725.00000000 1348.00000000 309.00000000 623.00000000
9146 87 69 3008.00000000 3158.00000000 2718.00000000 2930.00000000 150.00000000 212.00000000
9147 51 76 1117.00000000 1267.00000000 869.00000000 1081.00000000 150.00000000 212.00000000
9148 41 94 2126.00000000 2276.00000000 1999.00000000 2211.00000000 150.00000000 212.00000000
9149 38 113 1366.00000000 1516.00000000 1616.00000000 1829.00000000 150.00000000 213.00000000
9150 70 101 2815.00000000 2965.00000000 2629.00000000 2841.00000000 150.00000000 212.00000000
9151 27 69 1758.00000000 1908.00000000 1748.00000000 1960.00000000 150.00000000 212.00000000
9152 51 91 1143.00000000 1293.00000000 1054.00000000 1266.00000000 150.00000000 212.00000000
9153 23 28 3052.00000000 3202.00000000 2503.00000000 2715.00000000 150.00000000 212.00000000
9154 51 30 3347.00000000 3497.00000000 2953.00000000 3165.00000000 150.00000000 212.00000000
9155 63 164 588.00000000 906.00000000 801.00000000 1407.00000000 318.00000000 606.00000000
9156 67 80 2994.00000000 3144.00000000 2520.00000000 2732.00000000 150.00000000 212.00000000
9157 18 65 2625.00000000 2775.00000000 2367.00000000 2579.00000000 150.00000000 212.00000000
9158 12 57 1500.00000000 1650.00000000 1316.00000000 1529.00000000 150.00000000 213.00000000
9159 45 86 3258.00000000 3408.00000000 2628.00000000 2840.00000000 150.00000000 212.00000000
9160 54 80 1268.00000000 1418.00000000 1151.00000000 1363.00000000 150.00000000 212.00000000
9161 66 104 2614.00000000 2764.00000000 2412.00000000 2624.00000000 150.00000000 212.00000000
9162 29 31 3123.00000000 3273.00000000 2753.00000000 2965.00000000 150.00000000 212.00000000
9163 43 93 1518.00000000 1668.00000000 1207.00000000 1419.00000000 150.00000000 212.00000000
9164 60 81 1953.00000000 2103.00000000 1882.00000000 2094.00000000 150.00000000 212.00000000
9165 46 82 1218.00000000 1368.00000000 1309.00000000 1521.00000000 150.00000000 212.00000000
9166 70 78 694.00000000 844.00000000 650.00000000 862.00000000 150.00000000 212.00000000
9167 75 68 1702.00000000 1852.00000000 1433.00000000 1645.00000000 150.00000000 212.00000000
9168 39 92 1979.00000000 2129.00000000 1790.00000000 2002.00000000 150.00000000 212.00000000
9169 40 73 2169.00000000 2319.00000000 1489.00000000 1701.00000000 150.00000000 212.00000000
9170 16 133 1925.00000000 2075.00000000 1876.00000000 2088.00000000 150.00000000 212.00000000
9171 36 90 2813.00000000 2963.00000000 2507.00000000 2719.00000000 150.00000000 212.00000000
9172 51 104 2456.00000000 2606.00000000 2325.00000000 2537.00000000 150.00000000 212.00000000
9173 71 73 2391.00000000 2541.00000000 2169.00000000 2382.00000000 150.00000000 213.00000000
9174 21 81 3142.00000000 3292.00000000 2742.00000000 2954.00000000 150.00000000 212.00000000
9175 37 84 1442.00000000 1592.00000000 1370.00000000 1583.00000000 150.00000000 213.00000000
9176 34 89 3209.00000000 3359.00000000 2805.00000000 3017.00000000 150.00000000 212.00000000
9177 36 42 3710.00000000 3860.00000000 3012.00000000 3225.00000000 150.00000000 213.00000000
9178 25 80 3378.00000000 3528.00000000 2768.00000000 2980.00000000 150.00000000 212.00000000
9179 59 120 1922.00000000 2072.00000000 1777.00000000 1989.00000000 150.00000000 212.00000000
9180 85 77 1062.00000000 1212.00000000 842.00000000 1054.00000000 150.00000000 212.00000000
9181 53 94 3019.00000000 3169.00000000 2424.00000000 2636.00000000 150.00000000 212.00000000
9182 34 104 2113.00000000 2263.00000000 1886.00000000 2098.00000000 150.00000000 212.00000000
9183 49 57 2666.00000000 2816.00000000 2406.00000000 2618.00000000 150.00000000 212.00000000
9184 24 87 1803.00000000 1953.00000000 1650.00000000 1862.00000000 150.00000000 212.00000000
9185 40 111 1574.00000000 1724.00000000 1654.00000000 1866.00000000 150.00000000 212.00000000
9186 68 105 2632.00000000 2782.00000000 2367.00000000 2579.00000000 150.00000000 212.00000000
9187 93 183 743.00000000 1062.00000000 594.00000000 1237.00000000 319.00000000 643.00000000
9188 47 100 1677.00000000 1827.00000000 1222.00000000 1434.00000000 150.00000000 212.00000000
9189 53 103 3689.00000000 3839.00000000 2899.00000000 3112.00000000 150.00000000 213.00000000
9190 60 93 1805.00000000 1955.00000000 1482.00000000 1694.00000000 150.00000000 212.00000000
9191 36 56 2497.00000000 2647.00000000 2237.00000000 2449.00000000 150.00000000 212.00000000
9192 93 118 2354.00000000 2504.00000000 2189.00000000 2401.00000000 150.00000000 212.00000000
9193 69 92 1820.00000000 1970.00000000 1792.00000000 2004.00000000 150.00000000 212.00000000
9194 33 58 1781.00000000 1931.00000000 1572.00000000 1784.00000000 150.00000000 212.00000000
9195 54 112 2424.00000000 2574.00000000 2098.00000000 2310.00000000 150.00000000 212.00000000
9196 51 131 1227.00000000 1377.00000000 1367.00000000 1579.00000000 150.00000000 212.00000000
9197 389 458 2403.00000000 3967.00000000 1903.00000000 3455.00000000 1564.00000000 1552.00000000
9198 31 55 874.00000000 1024.00000000 1196.00000000 1409.00000000 150.00000000 213.00000000
9199 22 100 2317.00000000 2467.00000000 2046.00000000 2258.00000000 150.00000000 212.00000000
9200 40 61 1517.00000000 1667.00000000 1251.00000000 1464.00000000 150.00000000 213.00000000
9201 121 259 762.00000000 1054.00000000 1024.00000000 1598.00000000 292.00000000 574.00000000
9202 132 177 847.00000000 1143.00000000 853.00000000 1457.00000000 296.00000000 604.00000000
9203 147 239 896.00000000 1182.00000000 969.00000000 1556.00000000 286.00000000 587.00000000
9204 33 94 2347.00000000 2497.00000000 2042.00000000 2254.00000000 150.00000000 212.00000000
9205 49 98 1714.00000000 1864.00000000 1525.00000000 1737.00000000 150.00000000 212.00000000
9206 23 66 2918.00000000 3068.00000000 2349.00000000 2561.00000000 150.00000000 212.00000000
9207 19 63 1237.00000000 1387.00000000 1327.00000000 1539.00000000 150.00000000 212.00000000
9208 56 76 1765.00000000 1915.00000000 1789.00000000 2001.00000000 150.00000000 212.00000000
9209 12 57 3162.00000000 3312.00000000 2603.00000000 2815.00000000 150.00000000 212.00000000
9210 32 82 1169.00000000 1319.00000000 1395.00000000 1607.00000000 150.00000000 212.00000000
9211 73 73 915.00000000 1065.00000000 965.00000000 1177.00000000 150.00000000 212.00000000
9212 33 62 2998.00000000 3148.00000000 2341.00000000 2553.00000000 150.00000000 212.00000000
9213 30 90 2295.00000000 2445.00000000 1649.00000000 1861.00000000 150.00000000 212.00000000
9214 5 89 1399.00000000 1549.00000000 1407.00000000 1620.00000000 150.00000000 213.00000000
9215 69 49 746.00000000 896.00000000 782.00000000 994.00000000 150.00000000 212.00000000
9216 37 63 3078.00000000 3228.00000000 2357.00000000 2569.00000000 150.00000000 212.00000000
9217 60 95 3418.00000000 3568.00000000 2513.00000000 2725.00000000 150.00000000 212.00000000
9218 31 108 2477.00000000 2627.00000000 1948.00000000 2160.00000000 150.00000000 212.00000000
9219 75 241 715.00000000 1047.00000000 407.00000000 1079.00000000 332.00000000 672.00000000
9220 23 45 3342.00000000 3492.00000000 2769.00000000 2981.00000000 150.00000000 212.00000000
9221 41 86 2611.00000000 2761.00000000 2147.00000000 2359.00000000 150.00000000 212.00000000
9222 34 68 2774.00000000 2924.00000000 2412.00000000 2624.00000000 150.00000000 212.00000000
9223 41 47 3355.00000000 3505.00000000 2939.00000000 3151.00000000 150.00000000 212.00000000
9224 48 70 2017.00000000 2167.00000000 1826.00000000 2038.00000000 150.00000000 212.00000000
9225 77 104 1756.00000000 1906.00000000 1594.00000000 1806.00000000 150.00000000 212.00000000
9226 14 93 2153.00000000 2303.00000000 1812.00000000 2024.00000000 150.00000000 212.00000000
9227 73 68 2702.00000000 2852.00000000 2254.00000000 2467.00000000 150.00000000 213.00000000
9228 89 183 696.00000000 1003.00000000 865.00000000 1464.00000000 307.00000000 599.00000000
9229 51 154 463.00000000 819.00000000 360.00000000 1035.00000000 356.00000000 675.00000000
9230 555 804 2099.00000000 3829.00000000 1138.00000000 3455.00000000 1730.00000000 2317.00000000
9231 81 14 3007.00000000 3157.00000000 2708.00000000 2920.00000000 150.00000000 212.00000000
9232 40 124 1710.00000000 1860.00000000 1668.00000000 1880.00000000 150.00000000 212.00000000
9233 28 90 3497.00000000 3647.00000000 2895.00000000 3107.00000000 150.00000000 212.00000000
9234 65 52 3297.00000000 3447.00000000 2860.00000000 3072.00000000 150.00000000 212.00000000
9235 65 45 3567.00000000 3717.00000000 3060.00000000 3272.00000000 150.00000000 212.00000000
9236 51 94 2683.00000000 2833.00000000 2466.00000000 2678.00000000 150.00000000 212.00000000
9237 28 59 1228.00000000 1378.00000000 1381.00000000 1593.00000000 150.00000000 212.00000000
9238 63 107 1286.00000000 1436.00000000 1386.00000000 1598.00000000 150.00000000 212.00000000
9239 54 89 1155.00000000 1305.00000000 933.00000000 1145.00000000 150.00000000 212.00000000
9240 480 819 1854.00000000 3584.00000000 924.00000000 3371.00000000 1730.00000000 2447.00000000
9241 61 124 3340.00000000 3490.00000000 2747.00000000 2959.00000000 150.00000000 212.00000000
9242 49 72 1971.00000000 2121.00000000 1430.00000000 1642.00000000 150.00000000 212.00000000
9243 48 86 2512.00000000 2662.00000000 2069.00000000 2281.00000000 150.00000000 212.00000000
9244 69 112 1489.00000000 1639.00000000 1583.00000000 1795.00000000 150.00000000 212.00000000
9245 34 93 1668.00000000 1818.00000000 1485.00000000 1697.00000000 150.00000000 212.00000000
9246 76 92 2532.00000000 2682.00000000 2290.00000000 2503.00000000 150.00000000 213.00000000
9247 40 179 1907.00000000 2073.00000000 1651.00000000 2153.00000000 166.00000000 502.00000000
9248 37 85 3280.00000000 3430.00000000 2452.00000000 2664.00000000 150.00000000 212.00000000
9249 51 81 721.00000000 871.00000000 465.00000000 677.00000000 150.00000000 212.00000000
9250 46 70 2282.00000000 2432.00000000 2011.00000000 2223.00000000 150.00000000 212.00000000
9251 22 49 3535.00000000 3685.00000000 2893.00000000 3105.00000000 150.00000000 212.00000000
9252 80 198 1185.00000000 1432.00000000 1279.00000000 1825.00000000 247.00000000 546.00000000
9253 37 18 3327.00000000 3477.00000000 2863.00000000 3075.00000000 150.00000000 212.00000000
9254 32 91 1285.00000000 1435.00000000 1297.00000000 1509.00000000 150.00000000 212.00000000
9255 58 85 2819.00000000 2969.00000000 2099.00000000 2312.00000000 150.00000000 213.00000000
9256 67 93 950.00000000 1100.00000000 1062.00000000 1274.00000000 150.00000000 212.00000000
9257 59 110 1269.00000000 1419.00000000 1386.00000000 1599.00000000 150.00000000 213.00000000
9258 52 73 1966.00000000 2116.00000000 1430.00000000 1642.00000000 150.00000000 212.00000000
9259 35 63 3023.00000000 3173.00000000 2440.00000000 2652.00000000 150.00000000 212.00000000
9260 70 98 1825.00000000 1975.00000000 1358.00000000 1570.00000000 150.00000000 212.00000000
9261 38 100 2781.00000000 2931.00000000 2080.00000000 2292.00000000 150.00000000 212.00000000
9262 488 814 1467.00000000 3197.00000000 1012.00000000 3455.00000000 1730.00000000 2443.00000000
9263 33 91 2984.00000000 3134.00000000 2522.00000000 2734.00000000 150.00000000 212.00000000
9264 41 73 2907.00000000 3057.00000000 2435.00000000 2648.00000000 150.00000000 213.00000000
9265 58 91 1469.00000000 1619.00000000 1387.00000000 1599.00000000 150.00000000 212.00000000
9266 51 86 2126.00000000 2276.00000000 2142.00000000 2355.00000000 150.00000000 213.00000000
9267 15 107 1824.00000000 1974.00000000 1454.00000000 1666.00000000 150.00000000 212.00000000
9268 70 94 2278.00000000 2428.00000000 1887.00000000 2100.00000000 150.00000000 213.00000000
9269 29 88 3231.00000000 3381.00000000 2513.00000000 2725.00000000 150.00000000 212.00000000
9270 25 85 3071.00000000 3221.00000000 2671.00000000 2883.00000000 150.00000000 212.00000000
9271 52 55 1936.00000000 2086.00000000 1782.00000000 1994.00000000 150.00000000 212.00000000
9272 98 218 919.00000000 1226.00000000 516.00000000 1174.00000000 307.00000000 658.00000000
9273 54 52 798.00000000 948.00000000 970.00000000 1182.00000000 150.00000000 212.00000000
9274 44 85 2341.00000000 2491.00000000 1824.00000000 2036.00000000 150.00000000 212.00000000
9275 32 117 1486.00000000 1636.00000000 1471.00000000 1684.00000000 150.00000000 213.00000000
9276 31 62 3421.00000000 3571.00000000 2801.00000000 3013.00000000 150.00000000 212.00000000
9277 55 87 649.00000000 799.00000000 861.00000000 1073.00000000 150.00000000 212.00000000
9278 14 56 3464.00000000 3614.00000000 2914.00000000 3126.00000000 150.00000000 212.00000000
9279 43 93 1931.00000000 2081.00000000 1713.00000000 1925.00000000 150.00000000 212.00000000
9280 29 75 1622.00000000 1772.00000000 1148.00000000 1360.00000000 150.00000000 212.00000000
9281 32 79 2778.00000000 2928.00000000 2451.00000000 2664.00000000 150.00000000 213.00000000
9282 63 73 3135.00000000 3285.00000000 2630.00000000 2842.00000000 150.00000000 212.00000000
9283 84 50 3338.00000000 3488.00000000 2854.00000000 3066.00000000 150.00000000 212.00000000
9284 59 55 818.00000000 968.00000000 936.00000000 1148.00000000 150.00000000 212.00000000
9285 49 92 1977.00000000 2127.00000000 1812.00000000 2024.00000000 150.00000000 212.00000000
9286 18 55 3157.00000000 3307.00000000 2809.00000000 3021.00000000 150.00000000 212.00000000
9287 39 102 1657.00000000 1807.00000000 1630.00000000 1842.00000000 150.00000000 212.00000000
9288 387 510 2497.00000000 3967.00000000 1685.00000000 3455.00000000 1470.00000000 1770.00000000
9289 43 80 1531.00000000 1681.00000000 1326.00000000 1538.00000000 150.00000000 212.00000000
9290 48 168 255.00000000 615.00000000 518.00000000 1161.00000000 360.00000000 643.00000000
9291 41 177 2083.00000000 2240.00000000 1096.00000000 1667.00000000 157.00000000 571.00000000
9292 35 71 1821.00000000 1971.00000000 1770.00000000 1982.00000000 150.00000000 212.00000000
9293 67 74 2146.00000000 2296.00000000 1508.00000000 1720.00000000 150.00000000 212.00000000
9294 97 258 1751.00000000 1953.00000000 938.00000000 1534.00000000 202.00000000 596.00000000
9295 23 53 923.00000000 1073.00000000 1225.00000000 1437.00000000 150.00000000 212.00000000
9296 26 77 651.00000000 801.00000000 761.00000000 973.00000000 150.00000000 212.00000000
9297 62 71 701.00000000 851.00000000 627.00000000 839.00000000 150.00000000 212.00000000
9298 106 241 1425.00000000 1658.00000000 1082.00000000 1661.00000000 233.00000000 579.00000000
9299 90 205 780.00000000 1070.00000000 1038.00000000 1611.00000000 290.00000000 573.00000000
9300 80 109 2968.00000000 3118.00000000 2270.00000000 2482.00000000 150.00000000 212.00000000
9301 20 55 2047.00000000 2197.00000000 1944.00000000 2156.00000000 150.00000000 212.00000000
9302 14 102 2433.00000000 2583.00000000 1737.00000000 1949.00000000 150.00000000 212.00000000
9303 56 119 1727.00000000 1877.00000000 1653.00000000 1865.00000000 150.00000000 212.00000000
9304 26 85 1411.00000000 1561.00000000 1552.00000000 1764.00000000 150.00000000 212.00000000
9305 141 184 1057.00000000 1319.00000000 1180.00000000 1738.00000000 262.00000000 558.00000000
9306 10 46 1216.00000000 1366.00000000 840.00000000 1052.00000000 150.00000000 212.00000000
9307 56 110 1686.00000000 1836.00000000 1378.00000000 1590.00000000 150.00000000 212.00000000
9308 48 47 2720.00000000 2870.00000000 2387.00000000 2599.00000000 150.00000000 212.00000000
9309 29 81 2025.00000000 2175.00000000 1991.00000000 2204.00000000 150.00000000 213.00000000
9310 29 120 2565.00000000 2715.00000000 1999.00000000 2211.00000000 150.00000000 212.00000000
9311 37 67 1395.00000000 1545.00000000 1241.00000000 1453.00000000 150.00000000 212.00000000
9312 55 84 1291.00000000 1441.00000000 985.00000000 1197.00000000 150.00000000 212.00000000
9313 11 64 1644.00000000 1794.00000000 1371.00000000 1583.00000000 150.00000000 212.00000000
9314 77 90 1105.00000000 1255.00000000 976.00000000 1188.00000000 150.00000000 212.00000000
9315 32 177 1811.00000000 1986.00000000 1692.00000000 2188.00000000 175.00000000 496.00000000
9316 19 107 2296.00000000 2446.00000000 1840.00000000 2052.00000000 150.00000000 212.00000000
9317 37 61 1506.00000000 1656.00000000 1027.00000000 1239.00000000 150.00000000 212.00000000
9318 30 99 3103.00000000 3253.00000000 2707.00000000 2919.00000000 150.00000000 212.00000000
9319 60 180 1841.00000000 2031.00000000 947.00000000 1541.00000000 190.00000000 594.00000000
9320 72 89 3578.00000000 3940.00000000 2959.00000000 3286.00000000 362.00000000 327.00000000
9321 67 67 924.00000000 1074.00000000 927.00000000 1139.00000000 150.00000000 212.00000000
9322 42 103 2506.00000000 2656.00000000 1701.00000000 1913.00000000 150.00000000 212.00000000
9323 26 129 2634.00000000 2784.00000000 2127.00000000 2339.00000000 150.00000000 212.00000000
9324 39 61 2109.00000000 2259.00000000 1633.00000000 1845.00000000 150.00000000 212.00000000
9325 31 173 2077.00000000 2232.00000000 1780.00000000 2266.00000000 155.00000000 486.00000000
9326 65 68 1971.00000000 2121.00000000 1738.00000000 1950.00000000 150.00000000 212.00000000
9327 44 87 1522.00000000 1672.00000000 1577.00000000 1789.00000000 150.00000000 212.00000000
9328 46 42 3100.00000000 3250.00000000 2675.00000000 2887.00000000 150.00000000 212.00000000
9329 29 70 2072.00000000 2222.00000000 1543.00000000 1755.00000000 150.00000000 212.00000000
9330 131 42 1000.00000000 1150.00000000 804.00000000 1016.00000000 150.00000000 212.00000000
9331 111 104 453.00000000 826.00000000 107.00000000 823.00000000 373.00000000 716.00000000
9332 70 168 2677.00000000 2916.00000000 1701.00000000 2184.00000000 239.00000000 483.00000000
9333 16 80 1996.00000000 2146.00000000 1570.00000000 1782.00000000 150.00000000 212.00000000
9334 68 86 640.00000000 790.00000000 747.00000000 959.00000000 150.00000000 212.00000000
9335 77 149 453.00000000 808.00000000 379.00000000 1051.00000000 355.00000000 672.00000000
9336 22 51 2007.00000000 2157.00000000 1613.00000000 1825.00000000 150.00000000 212.00000000
9337 32 87 1660.00000000 1810.00000000 1127.00000000 1339.00000000 150.00000000 212.00000000
9338 23 78 2676.00000000 2826.00000000 2140.00000000 2353.00000000 150.00000000 213.00000000
9339 69 84 2037.00000000 2187.00000000 1985.00000000 2197.00000000 150.00000000 212.00000000
9340 36 81 1978.00000000 2128.00000000 1806.00000000 2018.00000000 150.00000000 212.00000000
9341 38 89 2060.00000000 2210.00000000 1496.00000000 1708.00000000 150.00000000 212.00000000
9342 28 56 838.00000000 988.00000000 1151.00000000 1363.00000000 150.00000000 212.00000000
9343 51 78 769.00000000 919.00000000 805.00000000 1018.00000000 150.00000000 213.00000000
9344 57 106 1996.00000000 2146.00000000 1523.00000000 1735.00000000 150.00000000 212.00000000
9345 56 86 2157.00000000 2307.00000000 1666.00000000 1878.00000000 150.00000000 212.00000000
9346 66 68 1591.00000000 1741.00000000 1558.00000000 1770.00000000 150.00000000 212.00000000
9347 28 76 1361.00000000 1511.00000000 1297.00000000 1509.00000000 150.00000000 212.00000000
9348 30 70 2745.00000000 2895.00000000 2332.00000000 2544.00000000 150.00000000 212.00000000
9349 28 59 3247.00000000 3397.00000000 2795.00000000 3008.00000000 150.00000000 213.00000000
9350 45 94 1468.00000000 1618.00000000 1107.00000000 1320.00000000 150.00000000 213.00000000
9351 128 87 1013.00000000 1163.00000000 926.00000000 1139.00000000 150.00000000 213.00000000
9352 71 65 3145.00000000 3295.00000000 2760.00000000 2972.00000000 150.00000000 212.00000000
9353 129 118 1005.00000000 1155.00000000 1012.00000000 1224.00000000 150.00000000 212.00000000
9354 49 71 2571.00000000 2721.00000000 2360.00000000 2572.00000000 150.00000000 212.00000000
9355 56 85 1468.00000000 1618.00000000 1293.00000000 1506.00000000 150.00000000 213.00000000
9356 30 89 638.00000000 788.00000000 814.00000000 1026.00000000 150.00000000 212.00000000
9357 119 200 617.00000000 937.00000000 732.00000000 1350.00000000 320.00000000 618.00000000
9358 54 100 2137.00000000 2287.00000000 2132.00000000 2344.00000000 150.00000000 212.00000000
9359 85 142 2997.00000000 3147.00000000 2677.00000000 2889.00000000 150.00000000 212.00000000
9360 27 106 1166.00000000 1316.00000000 1122.00000000 1334.00000000 150.00000000 212.00000000
9361 388 690 2393.00000000 3967.00000000 1369.00000000 3455.00000000 1574.00000000 2086.00000000
9362 77 59 2346.00000000 2496.00000000 1992.00000000 2204.00000000 150.00000000 212.00000000
9363 159 185 978.00000000 1266.00000000 785.00000000 1403.00000000 288.00000000 618.00000000
9364 28 60 2096.00000000 2246.00000000 2048.00000000 2260.00000000 150.00000000 212.00000000
9365 29 74 3524.00000000 3674.00000000 2854.00000000 3066.00000000 150.00000000 212.00000000
9366 21 94 2548.00000000 2698.00000000 1789.00000000 2001.00000000 150.00000000 212.00000000
9367 48 47 1148.00000000 1298.00000000 928.00000000 1140.00000000 150.00000000 212.00000000
9368 42 25 525.00000000 675.00000000 580.00000000 792.00000000 150.00000000 212.00000000
9369 81 66 1140.00000000 1290.00000000 1371.00000000 1583.00000000 150.00000000 212.00000000
9370 103 48 988.00000000 1138.00000000 723.00000000 936.00000000 150.00000000 213.00000000
9371 58 92 2017.00000000 2167.00000000 1538.00000000 1750.00000000 150.00000000 212.00000000
9372 129 116 3522.00000000 3881.00000000 2808.00000000 3150.00000000 359.00000000 342.00000000
9373 73 58 2891.00000000 3041.00000000 2565.00000000 2777.00000000 150.00000000 212.00000000
9374 20 63 3504.00000000 3654.00000000 2714.00000000 2926.00000000 150.00000000 212.00000000
9375 31 62 1337.00000000 1487.00000000 1411.00000000 1624.00000000 150.00000000 213.00000000
9376 139 86 3486.00000000 3834.00000000 2931.00000000 3264.00000000 348.00000000 333.00000000
9377 95 110 3512.00000000 3866.00000000 2908.00000000 3242.00000000 354.00000000 334.00000000
9378 48 69 2697.00000000 2847.00000000 2155.00000000 2367.00000000 150.00000000 212.00000000
9379 93 160 2722.00000000 2872.00000000 2555.00000000 2767.00000000 150.00000000 212.00000000
9380 15 52 1434.00000000 1584.00000000 1528.00000000 1740.00000000 150.00000000 212.00000000
9381 42 88 2065.00000000 2215.00000000 1680.00000000 1892.00000000 150.00000000 212.00000000
9382 56 88 702.00000000 852.00000000 625.00000000 837.00000000 150.00000000 212.00000000
9383 36 109 2306.00000000 2456.00000000 1725.00000000 1937.00000000 150.00000000 212.00000000
9384 35 101 1400.00000000 1550.00000000 1475.00000000 1687.00000000 150.00000000 212.00000000
9385 143 78 1013.00000000 1163.00000000 1161.00000000 1373.00000000 150.00000000 212.00000000
9386 53 81 2256.00000000 2406.00000000 1684.00000000 1896.00000000 150.00000000 212.00000000
9387 30 99 2203.00000000 2353.00000000 2091.00000000 2303.00000000 150.00000000 212.00000000
9388 35 126 3281.00000000 3431.00000000 2746.00000000 2958.00000000 150.00000000 212.00000000
9389 22 55 3612.00000000 3762.00000000 2853.00000000 3065.00000000 150.00000000 212.00000000
9390 39 113 2510.00000000 2660.00000000 1979.00000000 2191.00000000 150.00000000 212.00000000
9391 39 71 1260.00000000 1410.00000000 1059.00000000 1271.00000000 150.00000000 212.00000000
9392 61 69 2519.00000000 2669.00000000 2257.00000000 2469.00000000 150.00000000 212.00000000
9393 61 67 2402.00000000 2552.00000000 2068.00000000 2280.00000000 150.00000000 212.00000000
9394 45 58 3005.00000000 3155.00000000 2704.00000000 2916.00000000 150.00000000 212.00000000
9395 76 179 506.00000000 838.00000000 668.00000000 1293.00000000 332.00000000 625.00000000
9396 49 60 2266.00000000 2416.00000000 2081.00000000 2293.00000000 150.00000000 212.00000000
9397 9 39 2814.00000000 2964.00000000 2077.00000000 2289.00000000 150.00000000 212.00000000
9398 134 77 1025.00000000 1175.00000000 1329.00000000 1541.00000000 150.00000000 212.00000000
9399 31 54 2132.00000000 2282.00000000 2004.00000000 2216.00000000 150.00000000 212.00000000
9400 70 183 1151.00000000 1406.00000000 1152.00000000 1716.00000000 255.00000000 564.00000000
9401 62 36 2924.00000000 3074.00000000 2668.00000000 2881.00000000 150.00000000 213.00000000
9402 50 24 3460.00000000 3610.00000000 2923.00000000 3135.00000000 150.00000000 212.00000000
9403 41 92 3177.00000000 3327.00000000 2393.00000000 2605.00000000 150.00000000 212.00000000
9404 78 91 3415.00000000 3565.00000000 2765.00000000 2978.00000000 150.00000000 213.00000000
9405 31 105 2555.00000000 2705.00000000 2054.00000000 2267.00000000 150.00000000 213.00000000
9406 20 78 3191.00000000 3341.00000000 2690.00000000 2902.00000000 150.00000000 212.00000000
9407 47 41 3043.00000000 3193.00000000 2691.00000000 2903.00000000 150.00000000 212.00000000
9408 26 32 1435.00000000 1585.00000000 1061.00000000 1273.00000000 150.00000000 212.00000000
9409 20 55 2697.00000000 2847.00000000 2406.00000000 2618.00000000 150.00000000 212.00000000
9410 90 102 658.00000000 808.00000000 850.00000000 1062.00000000 150.00000000 212.00000000
9411 42 91 2598.00000000 2748.00000000 2369.00000000 2581.00000000 150.00000000 212.00000000
9412 56 77 1073.00000000 1223.00000000 1136.00000000 1349.00000000 150.00000000 213.00000000
9413 52 78 2405.00000000 2555.00000000 1650.00000000 1862.00000000 150.00000000 212.00000000
9414 92 155 685.00000000 1006.00000000 646.00000000 1280.00000000 321.00000000 634.00000000
9415 19 42 3075.00000000 3225.00000000 2713.00000000 2925.00000000 150.00000000 212.00000000
9416 55 66 1586.00000000 1736.00000000 1262.00000000 1474.00000000 150.00000000 212.00000000
9417 34 102 3091.00000000 3241.00000000 2362.00000000 2574.00000000 150.00000000 212.00000000
9418 46 93 1163.00000000 1313.00000000 1026.00000000 1238.00000000 150.00000000 212.00000000
9419 13 47 1228.00000000 1378.00000000 930.00000000 1142.00000000 150.00000000 212.00000000
9420 59 101 2138.00000000 2288.00000000 1821.00000000 2033.00000000 150.00000000 212.00000000
9421 34 89 2105.00000000 2255.00000000 1451.00000000 1663.00000000 150.00000000 212.00000000
9422 67 72 1761.00000000 1911.00000000 1771.00000000 1984.00000000 150.00000000 213.00000000
