event_id,n_u_fired,n_v_fired,roi_ustrip_min,roi_ustrip_max,roi_vstrip_min,roi_vstrip_max,n_uv_fired_sum,n_uv_fired_product,roi_u_width,roi_v_width,roi_uv_width_product,ML_success,CURRENT_success
6115,78,63,1573.0,1723.0,1188.0,1401.0,141,4914,151.0,214.0,32314.0,True,False
6117,68,106,2949.0,3099.0,2481.0,2693.0,174,7208,151.0,213.0,32163.0,True,True
6118,27,59,1812.0,1962.0,1736.0,1948.0,86,1593,151.0,213.0,32163.0,False,True
6120,27,52,1167.0,1317.0,882.0,1094.0,79,1404,151.0,213.0,32163.0,True,False
6122,26,191,578.0,921.0,410.0,1080.0,217,4966,344.0,671.0,230824.0,False,False
6126,52,42,588.0,738.0,635.0,847.0,94,2184,151.0,213.0,32163.0,False,False
6127,27,82,2517.0,2667.0,2057.0,2269.0,109,2214,151.0,213.0,32163.0,True,True
6132,17,75,1859.0,2009.0,1512.0,1724.0,92,1275,151.0,213.0,32163.0,True,True
6137,55,69,2883.0,3033.0,2402.0,2614.0,124,3795,151.0,213.0,32163.0,True,True
6138,36,80,1525.0,1675.0,1276.0,1488.0,116,2880,151.0,213.0,32163.0,False,False
6140,56,45,2101.0,2251.0,2022.0,2234.0,101,2520,151.0,213.0,32163.0,True,True
6141,36,116,1915.0,2065.0,1278.0,1490.0,152,4176,151.0,213.0,32163.0,True,True
6145,38,104,1500.0,1650.0,1494.0,1706.0,142,3952,151.0,213.0,32163.0,False,True
6149,34,66,3095.0,3245.0,2592.0,2805.0,100,2244,151.0,214.0,32314.0,False,False
6153,85,82,708.0,858.0,883.0,1096.0,167,6970,151.0,214.0,32314.0,True,True
6155,18,88,2538.0,2688.0,2284.0,2496.0,106,1584,151.0,213.0,32163.0,False,False
6156,48,88,1670.0,1820.0,1632.0,1844.0,136,4224,151.0,213.0,32163.0,True,True
6158,104,75,1081.0,1231.0,1271.0,1483.0,179,7800,151.0,213.0,32163.0,False,False
6159,7,62,3405.0,3555.0,2657.0,2869.0,69,434,151.0,213.0,32163.0,False,False
6160,55,100,1918.0,2068.0,1829.0,2041.0,155,5500,151.0,213.0,32163.0,False,True
6161,41,90,3124.0,3274.0,2743.0,2955.0,131,3690,151.0,213.0,32163.0,True,True
6163,102,223,665.0,986.0,665.0,1295.0,325,22746,322.0,631.0,203182.0,False,False
6165,74,74,721.0,871.0,869.0,1081.0,148,5476,151.0,213.0,32163.0,True,False
6172,27,50,1193.0,1343.0,1050.0,1262.0,77,1350,151.0,213.0,32163.0,False,False
6176,63,110,3046.0,3196.0,2646.0,2858.0,173,6930,151.0,213.0,32163.0,False,False
6179,76,198,449.0,782.0,721.0,1336.0,274,15048,334.0,616.0,205744.0,True,False
6181,81,94,2966.0,3116.0,2398.0,2610.0,175,7614,151.0,213.0,32163.0,False,True
6184,56,64,2135.0,2285.0,1564.0,1776.0,120,3584,151.0,213.0,32163.0,True,True
6185,29,74,2306.0,2456.0,1960.0,2172.0,103,2146,151.0,213.0,32163.0,True,True
6187,87,189,1774.0,1966.0,1184.0,1748.0,276,16443,193.0,565.0,109045.0,False,False
6188,74,108,1833.0,1983.0,1514.0,1726.0,182,7992,151.0,213.0,32163.0,True,True
6190,91,78,997.0,1147.0,955.0,1167.0,169,7098,151.0,213.0,32163.0,True,False
6191,58,66,3260.0,3410.0,2506.0,2718.0,124,3828,151.0,213.0,32163.0,False,True
6192,58,51,2192.0,2342.0,1843.0,2055.0,109,2958,151.0,213.0,32163.0,True,True
6193,79,20,1841.0,1991.0,1380.0,1592.0,99,1580,151.0,213.0,32163.0,True,True
6194,48,96,1393.0,1543.0,1430.0,1642.0,144,4608,151.0,213.0,32163.0,True,False
6196,14,67,1229.0,1379.0,1406.0,1618.0,81,938,151.0,213.0,32163.0,True,True
6197,15,91,3275.0,3425.0,2736.0,2948.0,106,1365,151.0,213.0,32163.0,True,True
6200,29,118,3203.0,3353.0,2407.0,2619.0,147,3422,151.0,213.0,32163.0,False,True
6201,43,187,1168.0,1417.0,1280.0,1825.0,230,8041,250.0,546.0,136500.0,True,True
6207,52,50,1836.0,1986.0,1488.0,1701.0,102,2600,151.0,214.0,32314.0,True,True
6213,142,163,840.0,1127.0,1010.0,1589.0,305,23146,288.0,580.0,167040.0,False,False
6214,57,97,2247.0,2397.0,2136.0,2348.0,154,5529,151.0,213.0,32163.0,True,False
6220,37,69,1649.0,1799.0,1578.0,1790.0,106,2553,151.0,213.0,32163.0,False,False
6222,39,59,3186.0,3336.0,2801.0,3013.0,98,2301,151.0,213.0,32163.0,True,False
6224,40,57,2285.0,2435.0,1871.0,2083.0,97,2280,151.0,213.0,32163.0,True,True
6227,47,45,637.0,787.0,377.0,589.0,92,2115,151.0,213.0,32163.0,True,True
6230,14,84,1850.0,2000.0,1410.0,1622.0,98,1176,151.0,213.0,32163.0,False,False
6231,41,52,2703.0,2853.0,2382.0,2594.0,93,2132,151.0,213.0,32163.0,True,True
6243,61,54,3456.0,3606.0,3007.0,3219.0,115,3294,151.0,213.0,32163.0,True,True
6248,133,267,1254.0,1503.0,1092.0,1667.0,400,35511,250.0,576.0,144000.0,False,True
6249,55,65,2873.0,3023.0,2281.0,2493.0,120,3575,151.0,213.0,32163.0,False,False
6251,106,104,2428.0,2578.0,2174.0,2386.0,210,11024,151.0,213.0,32163.0,False,False
6253,36,129,1452.0,1602.0,1581.0,1793.0,165,4644,151.0,213.0,32163.0,False,False
6257,51,51,2614.0,2764.0,2336.0,2548.0,102,2601,151.0,213.0,32163.0,True,False
6258,129,236,812.0,1101.0,1026.0,1602.0,365,30444,290.0,577.0,167330.0,True,True
6260,89,51,920.0,1070.0,965.0,1177.0,140,4539,151.0,213.0,32163.0,True,True
